headline,date,compound_score,SA,section,abstract,keywords,url,doc_type,material_type
Hong Kong Protests: Police Crack Down on Demonstrators,2019-07-01,-0.8885,"{'neg': 0.21, 'neu': 0.767, 'pos': 0.023, 'compound': -0.8885}",World,"After hours of protesting in Hong Kong, demonstrators broke into the Legislative Council chambers on Monday. They were later cleared out by riot police who charged the crowd and used tear gas.","['Police Brutality, Misconduct and Shootings', 'Hong Kong Protests (2019)']",https://www.nytimes.com/video/world/asia/100000006588978/hong-kong-protest-police-video.html,multimedia,Video
Why Many in China Oppose Hong Kong’s Protests,2019-07-01,-0.4404,"{'neg': 0.106, 'neu': 0.894, 'pos': 0.0, 'compound': -0.4404}",Business Day,It goes beyond propaganda.,"['Politics and Government', 'Economic Conditions and Trends', 'Propaganda', 'Human Rights and Human Rights Violations', 'Hong Kong Protests (2019)']",https://www.nytimes.com/2019/07/01/business/hong-kong-china-protests.html,article,News
"Wimbledon, Wedded to Tradition, Steps Into the Present",2019-07-01,-0.5122,"{'neg': 0.095, 'neu': 0.905, 'pos': 0.0, 'compound': -0.5122}",Sports,Courtesy titles and postage stamps are among the things no longer required at the All England Club.,"['Wimbledon Tennis Tournament', 'Women and Girls']",https://www.nytimes.com/2019/07/01/sports/wimbledon-wedded-to-tradition-steps-into-the-present.html,article,News
"Under Modi, Hindus Find Hope for a Temple on Disputed Speck of Land",2019-07-01,0.8847,"{'neg': 0.05, 'neu': 0.784, 'pos': 0.167, 'compound': 0.8847}",World,"Hindus and Muslims have long sparred over a few barren acres in the city of Ayodhya. But since Prime Minister Narendra Modi’s commanding election win, Hindus feel a new optimism.","['Mosques', 'Hinduism', 'Muslims and Islam']",https://www.nytimes.com/2019/07/01/world/asia/india-hindus-muslims-ayodhya.html,article,News
"2,000 Cameras Will Be Watching How You Drive in New York City",2019-07-01,0.4215,"{'neg': 0.0, 'neu': 0.948, 'pos': 0.052, 'compound': 0.4215}",New York,Will the nation’s largest urban network of speed cameras make the city safer or “one big speed trap?”,"['Cameras', 'Traffic Accidents and Safety', 'Speed Limits and Speeding', 'Roads and Traffic']",https://www.nytimes.com/2019/07/01/nyregion/speeding-cameras-nyc.html,article,News
Genealogy Sites Have Helped Identify Suspects. Now They’ve Helped Convict One.,2019-07-01,-0.765,"{'neg': 0.153, 'neu': 0.825, 'pos': 0.022, 'compound': -0.765}",U.S.,"A new forensic technique sailed through its first test in court, leading to a guilty verdict. But beyond the courtroom, a battle over privacy is intensifying.","['Genealogy', 'Genetics and Heredity', 'Forensic Science', 'DNA (Deoxyribonucleic Acid)', 'Murders, Attempted Murders and Homicides']",https://www.nytimes.com/2019/07/01/us/dna-genetic-genealogy-trial.html,article,News
Bombing Kills Dozens and Hurts Schoolchildren as Taliban Talks Resume,2019-07-01,-0.9217,"{'neg': 0.202, 'neu': 0.798, 'pos': 0.0, 'compound': -0.9217}",World,"While negotiators press toward a deal to withdraw U.S. troops, the Taliban set off bombs that wrecked a museum, TV station and a school in Kabul, Afghanistan.","['Afghanistan War (2001- )', 'Civilian Casualties', 'Museums']",https://www.nytimes.com/2019/07/01/world/asia/afghanistan-bombing-war-museum.html,article,News
Reversing the Damage of a Stroke,2019-07-01,0.4019,"{'neg': 0.071, 'neu': 0.798, 'pos': 0.131, 'compound': 0.4019}",Well,"For one patient, a decade of recovery took determination, persistence and the courage to weather repeated setbacks.","['Stroke', 'Therapy and Rehabilitation', 'Brain']",https://www.nytimes.com/2019/07/01/well/live/reversing-the-damage-of-a-massive-stroke.html,article,News
"Dapper Dan on Creating Style, Logomania and Working With Gucci",2019-07-01,-0.2023,"{'neg': 0.061, 'neu': 0.894, 'pos': 0.045, 'compound': -0.2023}",Magazine,“We have to take those elements of this new culture that’s been forced upon us and use that to recreate a culture for ourselves.”,"['Fashion and Apparel', 'Rap and Hip-Hop', 'Blacks', 'Black People', 'Logos']",https://www.nytimes.com/interactive/2019/07/01/magazine/dapper-dan-hip-hop-style.html,multimedia,Interactive Feature
Consumers Are Spending. Businesses Aren’t. Who’s Right About the Future?,2019-07-01,-0.296,"{'neg': 0.091, 'neu': 0.868, 'pos': 0.041, 'compound': -0.296}",The Upshot,Forecasting is tricky when important economic indicators are pointing in different directions.,"['Economic Conditions and Trends', 'Consumer Behavior', 'Recession and Depression', 'United States Economy', 'Consumer Confidence (Economic Indicator)', 'Interest Rates']",https://www.nytimes.com/2019/07/01/upshot/economic-forecast-consumers-businesses.html,article,News
Keeping the Fun in Children’s Sports,2019-07-01,0.9412,"{'neg': 0.024, 'neu': 0.7, 'pos': 0.276, 'compound': 0.9412}",Well,"“The evidence shows that what makes sports really fun for kids is trying hard, making progress, being a good sport, experiencing positive coaching,” a doctor of sports medicine said.","['Athletics and Sports', 'Children and Childhood', 'Sports Injuries', 'Parenting', 'Exercise', 'Coaches and Managers', 'Research']",https://www.nytimes.com/2019/07/01/well/family/keeping-the-fun-in-childrens-sports.html,article,News
The Rolling Stones Know What You Need: An Annuity,2019-07-01,-0.25,"{'neg': 0.059, 'neu': 0.898, 'pos': 0.042, 'compound': -0.25}",Business Day,"The bad boys of rock ‘n’ roll are back on tour, sponsored by a group whose members see Stones fans as prime targets for a financial product geared toward retirement.","['ANNUITIES', 'Pop and Rock Music', 'Social Security (US)', 'Elderly', 'Pensions and Retirement Plans', 'ADVERTISING AND MARKETING', 'Personal Finances']",https://www.nytimes.com/2019/07/01/business/rolling-stones-social-security-retirement.html,article,News
Martin Sorrell Wants to Build a New Ad Empire. Please Don’t Call It Revenge.,2019-07-01,0.3818,"{'neg': 0.0, 'neu': 0.942, 'pos': 0.058, 'compound': 0.3818}",Business Day,"Mr. Sorrell quit WPP, the advertising colossus he built from scratch, amid an “allegation of personal misconduct” that was never proved. Now, at 74, he is diving into an unplanned last act.","['ADVERTISING AND MARKETING', 'Mergers, Acquisitions and Divestitures']",https://www.nytimes.com/2019/07/01/business/martin-sorrell-s4-wpp-advertising.html,article,News
Shopping for Bar Cabinets,2019-07-01,0.836,"{'neg': 0.0, 'neu': 0.774, 'pos': 0.226, 'compound': 0.836}",Real Estate,"Do you really need a bar cabinet? Yes, if you want to enjoy your own parties.","['Real Estate and Housing (Residential)', 'Interior Design and Furnishings', 'Furniture', 'Design']",https://www.nytimes.com/2019/07/01/realestate/shopping-for-bar-cabinets.html,article,News
What Trump’s Huawei Reversal Means for the Future of 5G,2019-07-01,-0.3378,"{'neg': 0.109, 'neu': 0.788, 'pos': 0.102, 'compound': -0.3378}",Business Day,"Huawei is the top threat to American dominance in wireless technology. And the U.S. is woefully, even disgracefully, behind.","['5G (Wireless Communications)', 'Radio Spectrum', 'United States Politics and Government', 'Wireless Communications', 'Innovation', 'Blacklisting']",https://www.nytimes.com/2019/07/01/business/dealbook/huawei-5g-national-security-trade.html,article,News
"On Hong Kong Handover Anniversary, Many Fear Loss of Freedoms",2019-07-01,0.5949,"{'neg': 0.065, 'neu': 0.819, 'pos': 0.115, 'compound': 0.5949}",World,"‘One country, two systems’ was Beijing’s pledge when it took back a former British colony. But concerns over civil liberties are mounting.","['Politics and Government', 'Freedom of Speech and Expression', 'Demonstrations, Protests and Riots', 'Human Rights and Human Rights Violations', 'Extradition']",https://www.nytimes.com/2019/07/01/world/asia/hong-kong-china-handover.html,article,News
"36 Hours in Rockaway Beach, Queens",2019-07-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Travel,"Surfboard-packed waves, New York City views and fish tacos galore, all just a subway (or ferry) ride from Manhattan.","['Surfing', 'Travel and Vacations']",https://www.nytimes.com/2019/07/01/travel/what-to-do-36-hours-in-rockaway-beach-queens.html,article,News
Do Hand Dryers Hurt Kids’ Hearing? This 13-Year-Old Studied It,2019-07-01,-0.0516,"{'neg': 0.062, 'neu': 0.879, 'pos': 0.059, 'compound': -0.0516}",U.S.,Nora Keegan noticed that dryers tended to be closer to children’s ears. So she set out on a study that was eventually published in a medical journal in Canada.,"['Ears and Hearing', 'Children and Childhood', 'Noise', 'Bathrooms and Toilets']",https://www.nytimes.com/2019/07/01/us/hand-dryers-children.html,article,News
Checking Out the TWA Hotel,2019-07-01,0.34,"{'neg': 0.0, 'neu': 0.924, 'pos': 0.076, 'compound': 0.34}",Travel,The restored Flight Center is a theme park for a fantasy version of 1962.,"['Hotels and Travel Lodgings', 'AIRPORTS', 'Travel and Vacations']",https://www.nytimes.com/slideshow/2019/07/01/travel/checking-out-the-twa-hotel.html,multimedia,Slideshow
Jussie Smollett Case: What Do We Know?,2019-07-01,-0.9182,"{'neg': 0.233, 'neu': 0.767, 'pos': 0.0, 'compound': -0.9182}",Arts,"A grand jury revived the case against the actor, who was accused of staging a hate crime against himself before prosecutors dropped the charges last year. Here’s a look at the evidence.","['Hoaxes and Pranks', 'Hate Crimes', 'Homosexuality and Bisexuality']",https://www.nytimes.com/2019/07/01/arts/jussie-smollett-video-case.html,article,News
"A Whirlwind, Round-the-World Food Tour of Queens",2019-07-01,-0.0165,"{'neg': 0.074, 'neu': 0.887, 'pos': 0.039, 'compound': -0.0165}",Travel,"Amazon passed on it, and few travelers stop there, but New York City’s most diverse borough has sights worth seeing and restaurants that put it at the center of the city’s foodie universe.","['Food', 'Budget Travel', 'Travel and Vacations']",https://www.nytimes.com/2019/07/01/travel/queens-new-york-city-international-food-scene.html,article,News
Martinis at the Bar. Sinatra on Repeat. The TWA Hotel Sells a Jet-Age Fantasy.,2019-07-01,-0.5962,"{'neg': 0.083, 'neu': 0.917, 'pos': 0.0, 'compound': -0.5962}",Travel,"Our architecture critic finds not quite enough polish at the new hotel in Eero Saarinen’s 1962 TWA Flight Center, despite glamour to spare.","['ARCHITECTURE', 'Hotels and Travel Lodgings', 'Historic Buildings and Sites', 'AIRLINES AND AIRPLANES']",https://www.nytimes.com/2019/07/01/travel/twa-hotel-jfk.html,article,News
Fewer Cars on 14th Street? Not Just Yet,2019-07-01,-0.3818,"{'neg': 0.057, 'neu': 0.943, 'pos': 0.0, 'compound': -0.3818}",New York,"Monday: A judge has halted New York's plan to turn the busy crosstown route into a transit corridor mainly for buses, trucks and emergency vehicles.","['Automobiles', 'Buses', 'Art', 'Transportation']",https://www.nytimes.com/2019/07/01/nyregion/newyorktoday/nyc-news-14th-street-busway.html,article,briefing
"North Korea, Hong Kong, N.B.A.: Your Monday Briefing",2019-07-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Briefing,Here’s what you need to know.,[],https://www.nytimes.com/2019/07/01/briefing/north-korea-hong-kong-nba.html,article,briefing
"Big Donors, Small Donors: Pete Buttigieg Has Courted Them All — Successfully",2019-07-01,-0.0516,"{'neg': 0.023, 'neu': 0.958, 'pos': 0.019, 'compound': -0.0516}",U.S.,Mr. Buttigieg’s $24.8 million second-quarter total is the latest evidence that he has gone from a long shot to a serious candidate for the nomination in a matter of months.,"['Presidential Election of 2020', 'Campaign Finance', 'United States Politics and Government']",https://www.nytimes.com/2019/07/01/us/politics/pete-buttigieg-fundraising.html,article,News
Why Can’t Pakistan Afford to Ban Indian Movies?,2019-07-01,-0.5574,"{'neg': 0.089, 'neu': 0.911, 'pos': 0.0, 'compound': -0.5574}",Opinion,"Despite efforts to introduce movies from other cultures, Bollywood remains the primary choice for the country’s moviegoers.","['Movies', 'Politics and Government', 'Censorship']",https://www.nytimes.com/2019/07/01/opinion/india-pakistan-movie-ban.html,article,Op-Ed
How to Defy the Catholic Church,2019-07-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Opinion,"Believers have a spiritual obligation to defend their L.G.B.T.Q. brothers and sisters, even against archbishops.","['Same-Sex Marriage, Civil Unions and Domestic Partnerships', 'Teachers and School Employees', 'Religion-State Relations', 'Private and Sectarian Schools']",https://www.nytimes.com/2019/07/01/opinion/how-to-defy-the-catholic-church.html,article,Op-Ed
Do the Republicans Even Believe in Democracy Anymore?,2019-07-01,-0.0129,"{'neg': 0.103, 'neu': 0.822, 'pos': 0.076, 'compound': -0.0129}",Opinion,"They pay lip service to it, but they actively try to undermine its institutions.",['United States Politics and Government'],https://www.nytimes.com/2019/07/01/opinion/republicans-trump-democracy.html,article,Op-Ed
Al Kelly of Visa on the Reagan White House and the Politics of Guns,2019-07-01,-0.2732,"{'neg': 0.038, 'neu': 0.962, 'pos': 0.0, 'compound': -0.2732}",Business Day,"Everywhere and nowhere, he works to keep Visa at the center of the global financial system — and out of political disputes.",['Credit Cards'],https://www.nytimes.com/2019/07/01/business/al-kelly-visa-corner-office.html,article,News
"Inside the Migrant Detention Center in Clint, Tex.",2019-07-01,-0.7964,"{'neg': 0.161, 'neu': 0.813, 'pos': 0.026, 'compound': -0.7964}",Podcasts,“Safe and sanitary” conditions are legally required for detained migrant children. Reports from a Texas border station set off an outcry that those standards weren’t being met.,"['Immigration Detention', 'Illegal Immigration', 'Immigration and Emigration', 'Child Abuse and Neglect', 'Children and Childhood']",https://www.nytimes.com/2019/07/01/podcasts/the-daily/migrant-children-border-detention-clint-texas.html,article,News
What if All Your Slack Chats Were Leaked?,2019-07-01,-0.2732,"{'neg': 0.051, 'neu': 0.949, 'pos': 0.0, 'compound': -0.2732}",Opinion,"Unless the company makes changes to its encryption and retention policies, using Slack could put your data at risk.","['Computer Security', 'Cyberattacks and Hackers']",https://www.nytimes.com/2019/07/01/opinion/slack-chat-hackers-encryption.html,article,Op-Ed
Iran Breaches Critical Limit on Nuclear Fuel Set by 2015 Deal,2019-07-01,-0.5423,"{'neg': 0.068, 'neu': 0.932, 'pos': 0.0, 'compound': -0.5423}",U.S.,"Tehran also signaled that it now intends to enrich its nuclear fuel stockpile to a purer level, a provocative action that could move the country closer to being able to use the fuel for a weapon.","['Nuclear Weapons', 'Cyberwarfare and Defense', 'Embargoes and Sanctions', 'United States International Relations', 'Defense and Military Forces', 'United States Politics and Government', 'Uranium', 'Stockpiling']",https://www.nytimes.com/2019/07/01/us/politics/iran-nuclear-limit-compliance.html,article,News
"As Cities Limit Traffic Pollution, Madrid Reverses a Driving Ban",2019-07-01,-0.8402,"{'neg': 0.158, 'neu': 0.842, 'pos': 0.0, 'compound': -0.8402}",World,"Drivers will no longer face fines for entering a designated downtown area, a reversal that many attribute to an increasingly polarized political environment in Spain.","['Politics and Government', 'Fuel Emissions (Transportation)', 'Greenhouse Gas Emissions', 'Fuel Efficiency', 'Roads and Traffic', 'Environment']",https://www.nytimes.com/2019/07/01/world/europe/madrid-low-emission-zone.html,article,News
DealBook Briefing: Trump Gives Huawei a Breather. Sort of.,2019-07-01,-0.09,"{'neg': 0.049, 'neu': 0.91, 'pos': 0.041, 'compound': -0.09}",Business Day,"Suspending a ban on U.S. sales to the technology giant could be good news for the Chinese company, but it underlines flaws in Washington’s strategy.","['United States International Relations', 'International Trade and World Market', '5G (Wireless Communications)']",https://www.nytimes.com/2019/07/01/business/dealbook/huawei-trade-5g.html,article,News
Schiaparelli: Fall 2019,2019-07-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Fashion & Style,Schiaparelli Fall 2019 Couture Collection.,"['Couture Fashion Week', 'Fashion Shows', 'Fashion and Apparel', 'Couture (Fashion)']",https://www.nytimes.com/slideshow/2019/07/01/fashion/runway-couture/schiaparelli-fall-2019.html,multimedia,Slideshow
The Vulnerability of Biden (and Bernie),2019-07-01,-0.5789,"{'neg': 0.171, 'neu': 0.829, 'pos': 0.0, 'compound': -0.5789}",Opinion,A fascinating new poll of Democratic donors.,"['Campaign Finance', 'Presidential Election of 2020', 'Polls and Public Opinion', 'Voting and Voters', 'Primaries and Caucuses', 'Global Warming', 'Health Insurance and Managed Care']",https://www.nytimes.com/2019/07/01/opinion/biden-sanders-2020-donors.html,article,Op-Ed
Photos of Destruction and Debate in the Hong Kong Protests,2019-07-01,-0.7269,"{'neg': 0.13, 'neu': 0.87, 'pos': 0.0, 'compound': -0.7269}",World,A day commemorating Hong Kong’s handover to China took an ominous turn as one group of demonstrators stormed the territory’s legislature.,['Hong Kong Protests (2019)'],https://www.nytimes.com/2019/07/01/world/asia/hong-kong-protest-photos.html,article,News
Ulyanna Sergeenko: Fall 2019,2019-07-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Fashion & Style,Ulyanna Sergeenko Fall 2019 Couture Collection.,"['Fashion Shows', 'Couture Fashion Week', 'Fashion and Apparel', 'Couture (Fashion)']",https://www.nytimes.com/slideshow/2019/07/01/fashion/runway-couture/ulyanna-sergeenko-fall-2019.html,multimedia,Slideshow
"The Best Movies and TV Shows New to Netflix, Amazon and More in July",2019-07-01,0.8357,"{'neg': 0.0, 'neu': 0.844, 'pos': 0.156, 'compound': 0.8357}",Arts,"Every month, subscription streaming services add a new batch of titles to their libraries. Here are the ones we think are most interesting for July.","['Television', 'Movies', 'Documentary Films and Programs']",https://www.nytimes.com/2019/07/01/arts/television/best-tv-movies-netflix-amazon-hulu-hbo-july.html,article,News
Ivanka Trump Tests Her Diplomatic Chops and Riles a Legion of Critics,2019-07-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",U.S.,President Trump’s elder daughter used a G20 summit and then the Demilitarized Zone to test her role as budding stateswoman for the administration.,"['United States International Relations', 'United States Politics and Government']",https://www.nytimes.com/2019/07/01/us/politics/ivanka-trump-north-korea-g20.html,article,News
The Unexpectedly Deep Musical Roots of Hootie & the Blowfish,2019-07-01,0.7684,"{'neg': 0.0, 'neu': 0.881, 'pos': 0.119, 'compound': 0.7684}",Arts,“Cracked Rear View” catapulted the band to superstardom. But the group made great music long before — and after — anyone paid attention.,['Pop and Rock Music'],https://www.nytimes.com/2019/07/01/arts/music/popcast-hootie-blowfish.html,article,News
San Francisco Banned Facial Recognition. Will California Follow?,2019-07-01,0.0258,"{'neg': 0.07, 'neu': 0.858, 'pos': 0.072, 'compound': 0.0258}",U.S.,"Monday: A debate about tech, surveillance and privacy. Also: Gov. Gavin Newsom’s first budget; and cheers to Negronis.",[],https://www.nytimes.com/2019/07/01/us/facial-recognition-san-francisco.html,article,briefing
"Poachers Are Invading Botswana, Last Refuge of African Elephants",2019-07-01,-0.5304,"{'neg': 0.147, 'neu': 0.777, 'pos': 0.075, 'compound': -0.5304}",Science,"New data leave little doubt that the illegal ivory trade has reached the country, scientists say.","['your-feed-science', 'Poaching (Wildlife)', 'Elephants', 'Ivory', 'Conservation of Resources']",https://www.nytimes.com/2019/07/01/science/elephants-poaching-botswana.html,article,News
La Scala Opera Chooses New Leader,2019-07-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Arts,"Dominique Meyer, the head of the Vienna State Opera, will take over at the storied Italian institution in 2021.","['Opera', 'Music']",https://www.nytimes.com/2019/07/01/arts/music/la-scala-opera-dominique-meyer.html,article,News
Lil Nas X Comes Out on Last Day of Pride Month,2019-07-01,0.5859,"{'neg': 0.0, 'neu': 0.914, 'pos': 0.086, 'compound': 0.5859}",Arts,"The 20-year-old “Old Town Road” rapper pointed to the lyrics of “c7osure,” a song off his new EP, as confirmation of his sexuality.","['Music', 'Rap and Hip-Hop', 'Homosexuality and Bisexuality', 'Social Media']",https://www.nytimes.com/2019/07/01/arts/music/lil-nas-x-c7osure.html,article,News
Iris Van Herpen: Fall 2019,2019-07-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Fashion & Style,Iris Van Herpen Fall 2019 Couture Collection.,"['Fashion Shows', 'Couture Fashion Week', 'Fashion and Apparel', 'Couture (Fashion)']",https://www.nytimes.com/slideshow/2019/07/01/fashion/runway-couture/iris-van-herpen-fall-2019.html,multimedia,Slideshow
Mexico Hailstorm Blankets Western Areas Under 3 Feet of Ice,2019-07-01,-0.2755,"{'neg': 0.044, 'neu': 0.956, 'pos': 0.0, 'compound': -0.2755}",World,A local mayor said he had never seen anything like it. The Mexican Army also assisted in the cleanup.,"['Ice', 'Weather']",https://www.nytimes.com/2019/07/01/world/americas/mexico-hail-storm-guadalajara.html,article,News
"10 Findings That Contradict Medical Wisdom. Doctors, Take Note.",2019-07-01,-0.5423,"{'neg': 0.15, 'neu': 0.793, 'pos': 0.057, 'compound': -0.5423}",Health,Researchers identified nearly 400 common medical practices and theories that were contradicted by rigorous studies. Here are some of the most notable findings.,"['Medicine and Health', 'Doctors', 'Asthma', 'ALLERGIES', 'Peanuts', 'Pregnancy and Childbirth', 'Testosterone', 'Babies and Infants', 'Memory', 'Omega-3 Fatty Acids', 'Oils and Fats', 'Clinical Trials', 'Knees', 'Physical Therapy', 'Teenage Pregnancy', 'your-feed-healthcare', 'your-feed-science']",https://www.nytimes.com/2019/07/01/health/medical-myths-doctors.html,article,News
Israel Is Blamed for Deadly Missile Strikes in Syria,2019-07-01,-0.9136,"{'neg': 0.242, 'neu': 0.758, 'pos': 0.0, 'compound': -0.9136}",World,A series of overnight attacks by warplanes hit Syrian and Iranian-affiliated targets amid escalating tensions between Washington and Tehran in the region.,['Defense and Military Forces'],https://www.nytimes.com/2019/07/01/world/middleeast/israel-syria-airstrikes.html,article,News
Plane Crashes Shortly After Takeoff in Texas,2019-07-01,-0.6597,"{'neg': 0.121, 'neu': 0.879, 'pos': 0.0, 'compound': -0.6597}",U.S.,"A plane crashed in Addison, Tex., on Sunday morning, killing all 10 people onboard.","['Aviation Accidents, Safety and Disasters', 'AIRLINES AND AIRPLANES', 'Deaths (Fatalities)', 'AIRPORTS']",https://www.nytimes.com/video/us/100000006589445/texas-plane-crash.html,multimedia,Video
