headline,date,compound_score,SA,section,abstract,keywords,url,doc_type,material_type
"Amanda Kane, Jeffrey Rapp",2018-07-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Fashion & Style,"The couple met in 2015, when both were working in the White House’s Office of Presidential Personnel.",['Weddings and Engagements'],https://www.nytimes.com/2018/07/01/fashion/weddings/amanda-kane-jeffrey-rapp.html,article,News
"Sarah Schrag, William Adler",2018-07-01,0.765,"{'neg': 0.0, 'neu': 0.83, 'pos': 0.17, 'compound': 0.765}",Fashion & Style,The couple were casual friends at the same high school in Washington. They reconnected a few years after graduation at a party.,['Weddings and Engagements'],https://www.nytimes.com/2018/07/01/fashion/weddings/sarah-schrag-william-adler.html,article,News
"Molly Bryck, Yetta Kurland",2018-07-01,0.4767,"{'neg': 0.0, 'neu': 0.933, 'pos': 0.067, 'compound': 0.4767}",Fashion & Style,"Molly Bryck and Yetta Kurland met about 20 years ago, as Ms. Kurland was old friends with Ms. Bryck’s father. They reconnected in 2015.",['Weddings and Engagements'],https://www.nytimes.com/2018/07/01/fashion/weddings/molly-bryck-yetta-kurland.html,article,News
"Rachel Stern, Matthew DeJong",2018-07-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Fashion & Style,The couple met in 2012 while they were both teachers at the High School of Art and Design in New York.,['Weddings and Engagements'],https://www.nytimes.com/2018/07/01/fashion/weddings/rachel-stern-matthew-dejong.html,article,News
"Erin Seims, Charles Anderson",2018-07-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Fashion & Style,"The couple met at the University of Delaware, from which they graduated.",['Weddings and Engagements'],https://www.nytimes.com/2018/07/01/fashion/weddings/erin-seims-charles-anderson.html,article,News
"Susan Liu, William Sankey Jr.",2018-07-01,-0.3291,"{'neg': 0.051, 'neu': 0.949, 'pos': 0.0, 'compound': -0.3291}",Fashion & Style,"They both went to Yale and Harvard, but didn’t start dating until they lived a few blocks from each other in Park Slope, Brooklyn.",['Weddings and Engagements'],https://www.nytimes.com/2018/07/01/fashion/weddings/susan-liu-william-sankey-jr.html,article,News
"Ifeolu Babatunde, Barak Sered",2018-07-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Fashion & Style,The bride works for LinkedIn; the groom works for the Bedford Stuyvesant Family Health Center.,['Weddings and Engagements'],https://www.nytimes.com/2018/07/01/fashion/weddings/ifeolu-babatunde-barak-sered.html,article,News
"Bryce Hall, Marshall Nannes",2018-07-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Fashion & Style,The couple were married June 30 at the Carnegie Institution for Science in Washington.,['Weddings and Engagements'],https://www.nytimes.com/2018/07/01/fashion/weddings/bryce-hall-marshall-nannes.html,article,News
"Sarah Lengauer, Catherine Ratelle",2018-07-01,-0.2263,"{'neg': 0.041, 'neu': 0.959, 'pos': 0.0, 'compound': -0.2263}",Fashion & Style,"The couple met in 2014 through the dating app Tinder, and had their first date at the annual High Heel Drag Queen Race in Washington.",['Weddings and Engagements'],https://www.nytimes.com/2018/07/01/fashion/weddings/sarah-lengauer-catherine-ratelle.html,article,News
"Pallavi Thatai, Philip Law",2018-07-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Fashion & Style,"The couple met at the University of Pennsylvania, from which they graduated.",['Weddings and Engagements'],https://www.nytimes.com/2018/07/01/fashion/weddings/pallavi-thatai-philip-law.html,article,News
"Ana Silva, Phillip Hsu",2018-07-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Fashion & Style,"The couple met on eHarmony in October 2015; they were married at the Upper Montclair Country Club in Clifton, N.J.",['Weddings and Engagements'],https://www.nytimes.com/2018/07/01/fashion/weddings/ana-silva-phillip-hsu.html,article,News
"Komal Patel, Kishore Padmaraju",2018-07-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Fashion & Style,The couple met in 2012 at the annual gala for young alumni of Columbia’s engineering school.,['Weddings and Engagements'],https://www.nytimes.com/2018/07/01/fashion/weddings/komal-patel-kishore-padmaraju.html,article,News
"Denise Jones, Anthony Baker",2018-07-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Fashion & Style,"The couple met in 2010 through the groom’s sister, who went to college with the bride.",['Weddings and Engagements'],https://www.nytimes.com/2018/07/01/fashion/weddings/denise-jones-anthony-baker.html,article,News
What’s on TV Sunday: A Baseball Rivalry and ‘Recovery Boys’,2018-07-01,-0.3818,"{'neg': 0.058, 'neu': 0.942, 'pos': 0.0, 'compound': -0.3818}",Arts,The Yankees and the Red Sox battle it out. And stream a documentary series about opioid addiction recovery on Netflix.,"['Television', 'Movies']",https://www.nytimes.com/2018/07/01/arts/television/whats-on-tv-sunday-yankees-red-sox-recovery-boys.html,article,Schedule
Sponsors of Migrant Children Face Steep Transport Fees and Red Tape,2018-07-01,0.6249,"{'neg': 0.04, 'neu': 0.853, 'pos': 0.106, 'compound': 0.6249}",U.S.,Families hoping to win release for migrant children held by federal immigration authorities must navigate an exhausting—and sometimes expensive—thicket of requirements.,"['Family Separation Policy (US Immigration)', 'Children and Childhood', 'Immigration Detention', 'Illegal Immigration', 'Immigration and Emigration', 'Fingerprinting', 'Refugees and Displaced Persons']",https://www.nytimes.com/2018/07/01/us/migrant-children-families.html,article,News
Fox News Once Gave Trump a Perch. Now It’s His Bullhorn.,2018-07-01,0.802,"{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.802}",Business Day,"“Fox & Friends” and Sean Hannity rack up ratings victories while cheerleading for the president, whose approval numbers hit a high point in June.","['News and News Media', 'United States Politics and Government', 'Ratings (Audience Measurement)']",https://www.nytimes.com/2018/07/01/business/media/fox-news-trump-bill-shine.html,article,News
Criminal Groups Seek to Decide Outcome in Many Mexican Races,2018-07-01,-0.4228,"{'neg': 0.09, 'neu': 0.866, 'pos': 0.044, 'compound': -0.4228}",World,"At least 136 politicians have been assassinated in Mexico since last fall. “You have to be a little crazy to run for office here,” a party official said.","['Murders, Attempted Murders and Homicides', 'Politics and Government', 'Assassinations and Attempted Assassinations']",https://www.nytimes.com/2018/07/01/world/americas/mexico-election-assassinations.html,article,News
Unwelcome Sound on Germany’s Stages: Musicians Who Boycott Israel,2018-07-01,-0.6249,"{'neg': 0.161, 'neu': 0.784, 'pos': 0.056, 'compound': -0.6249}",Arts,Performers who support a movement protesting the treatment of Palestinians are clashing with German sensibilities.,"['Jews and Judaism', 'ANTI-SEMITISM', 'Rap and Hip-Hop']",https://www.nytimes.com/2018/07/01/arts/music/bds-germany-young-fathers.html,article,News
Mexico’s Elections: What to Watch For,2018-07-01,-0.6369,"{'neg': 0.141, 'neu': 0.803, 'pos': 0.056, 'compound': -0.6369}",World,Sunday’s vote will be a referendum on rampant violence and corruption in hopes that new leadership can guide the nation out of its frustrating stasis.,"['Politics and Government', 'Elections']",https://www.nytimes.com/2018/07/01/world/americas/mexico-elections-what-to-watch-for.html,article,News
"Homes That Sold for $450,000",2018-07-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Real Estate,Recent residential sales in New York City and the region,['Real Estate and Housing (Residential)'],https://www.nytimes.com/2018/07/01/realestate/homes-that-sold-for-450000.html,article,News
Thailand Cave Rescuers Report Progress in Search for Soccer Team,2018-07-01,-0.1531,"{'neg': 0.066, 'neu': 0.879, 'pos': 0.055, 'compound': -0.1531}",World,"After days of heavy rain, rescuers made their way farther into the flooded cave complex where a dozen boys and their soccer coach were trapped.","['Rescues', 'Caves and Caverns']",https://www.nytimes.com/2018/07/01/world/asia/thailand-cave-soccer-boys.html,article,News
"It Just Wasn’t Meant to Be, Batman",2018-07-01,-0.3786,"{'neg': 0.07, 'neu': 0.89, 'pos': 0.04, 'compound': -0.3786}",Fashion & Style,"Holy sad wedding day! Selina Kyle, otherwise known as Catwoman, tosses away her veil and leaps into the morning light after jilting Bruce Wayne.","['Comic Books and Strips', 'Weddings and Engagements', 'Batman (Fictional Character)']",https://www.nytimes.com/2018/07/01/fashion/weddings/it-just-wasnt-meant-to-be-batman.html,article,News
"World Cup, ICE, Migrants: Your Weekend Briefing",2018-07-01,0.2023,"{'neg': 0.0, 'neu': 0.947, 'pos': 0.053, 'compound': 0.2023}",Briefing,Here’s what you need to know about the week’s top stories.,[],https://www.nytimes.com/2018/07/01/briefing/world-cup-ice-migrants.html,article,briefing
Sikhs and Hindus Bear Brunt of Latest Afghanistan Suicide Attack,2018-07-01,-0.9571,"{'neg': 0.276, 'neu': 0.724, 'pos': 0.0, 'compound': -0.9571}",World,A bombing in Jalalabad left at least 19 people dead as President Ashraf Ghani was holding meetings in the city.,['Terrorism'],https://www.nytimes.com/2018/07/01/world/asia/afghanistan-school-attack-nangarhar.html,article,News
That Roar You Heard Was From Russia. Its Team Sent Spain Packing.,2018-07-01,-0.7649,"{'neg': 0.134, 'neu': 0.866, 'pos': 0.0, 'compound': -0.7649}",Sports,"Russia was the lowest-ranked team in the World Cup, but on Sunday it beat heavyweight Spain in a penalty shootout.","['World Cup 2018 (Soccer)', 'Soccer']",https://www.nytimes.com/2018/07/01/sports/world-cup/spain-vs-russia.html,article,News
Thousands Protest in Hong Kong on Anniversary of Handover to China,2018-07-01,-0.34,"{'neg': 0.106, 'neu': 0.848, 'pos': 0.047, 'compound': -0.34}",World,"Residents march each year on the anniversary of the former British colony’s return to China, demonstrating for democratic values, although turnout this year was low.","['Politics and Government', 'Demonstrations, Protests and Riots']",https://www.nytimes.com/2018/07/01/world/asia/hong-kong-march-handover.html,article,News
10 Family Members Are Found Hanged in Home Near New Delhi,2018-07-01,-0.8404,"{'neg': 0.164, 'neu': 0.791, 'pos': 0.045, 'compound': -0.8404}",World,An 11th family member was found lying on the ground. Most of the dead were found blindfolded and gagged. The police said it was not clear what had led up to their deaths.,"['Murders, Attempted Murders and Homicides', 'Suicides and Suicide Attempts']",https://www.nytimes.com/2018/07/01/world/asia/india-family-dead.html,article,News
Neighbor Calls the Police on a 12-Year-Old Boy Mowing the Grass,2018-07-01,0.4019,"{'neg': 0.0, 'neu': 0.947, 'pos': 0.053, 'compound': 0.4019}",U.S.,"The episode, which happened outside Cleveland and was streamed on Facebook, figures in a trend of the police being called on black people engaged in innocuous behavior.","['Blacks', 'Black People', 'Discrimination', 'Lawns']",https://www.nytimes.com/2018/07/01/us/lawn-mowing-boy-police-ohio.html,article,News
"Overloaded Bus Plunges Into Gorge in India, Killing Dozens",2018-07-01,-0.8519,"{'neg': 0.147, 'neu': 0.853, 'pos': 0.0, 'compound': -0.8519}",World,"The bus was traveling in an area where roads are poorly maintained, and the death toll was high even in a country where deadly crashes are all too common.","['Traffic Accidents and Safety', 'Buses', 'Deaths (Fatalities)']",https://www.nytimes.com/2018/07/01/world/asia/india-bus-crash-uttarakhand.html,article,News
"‘Play It Again, Issam’: In Casablanca, a Cafe Is Still a Cafe",2018-07-01,0.6249,"{'neg': 0.0, 'neu': 0.942, 'pos': 0.058, 'compound': 0.6249}",World,"Rick’s Café, opened in 2004 by a former American diplomat, is a homage to the movie “Casablanca,” and a testament to the enduring power of great art to affect destinies in real life.",['Movies'],https://www.nytimes.com/2018/07/01/world/africa/casablanca-morocco-ricks-cafe.html,article,News
"The Fashion Closet, Seen From Inside and Out",2018-07-01,0.7506,"{'neg': 0.0, 'neu': 0.862, 'pos': 0.138, 'compound': 0.7506}",Arts,"AMC’s volatile “Dietland” takes a flamethrower to the beauty industry, while “The Bold Type” offers it a feminist makeover.",['Television'],https://www.nytimes.com/2018/07/01/arts/television/dietland-amc-the-bold-type-freeform.html,article,News
Has Trump ‘Watched ICE Liberate Towns From the Grasp of MS-13’? No.,2018-07-01,0.5499,"{'neg': 0.0, 'neu': 0.932, 'pos': 0.068, 'compound': 0.5499}",U.S.,"In a tweet, President Trump defended the work of Immigration and Customs Enforcement, but he did not name any towns that have been freed from MS-13.","['Illegal Immigration', 'Immigration and Emigration', 'United States Politics and Government', 'Gangs']",https://www.nytimes.com/2018/07/01/us/trump-ms13-immigration-fact-check.html,article,News
What to Cook This Week,2018-07-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Food,"Make David Tanis’s new recipe for a green chile burger, followed by Melissa Clark’s peach raspberry pie as you head into the Fourth of July.","['Cooking and Cookbooks', 'Recipes', 'Independence Day (US) (July 4)']",https://www.nytimes.com/2018/07/01/dining/what-to-cook-this-week.html,article,News
Don’t Hate Her. She’s Just the (Subway) Messenger.,2018-07-01,0.0093,"{'neg': 0.111, 'neu': 0.761, 'pos': 0.129, 'compound': 0.0093}",New York,"Haley Dragoo writes alerts that will appear on MYmta, which promises real-time information — even when problems cause headaches for passengers.","['Subways', 'Transit Systems', 'Social Media', 'Mobile Applications']",https://www.nytimes.com/2018/07/01/nyregion/subway-mta-social-media-alerts.html,article,News
"Tell Us 5 Things About Your Book: A Close Look at Where Kids Live, Learn and Play",2018-07-01,0.1027,"{'neg': 0.034, 'neu': 0.927, 'pos': 0.04, 'compound': 0.1027}",Books,"In “The Design of Childhood,” the design and architecture critic Alexandra Lange examines schools, playgrounds, toys and other habitual features of young people’s lives.","['Writing and Writers', 'Children and Childhood', 'Books and Literature', 'ARCHITECTURE', 'Design']",https://www.nytimes.com/2018/07/01/books/design-of-childhood-alexandra-lange-interview.html,article,Question
"9 Wounded as Man Stabbed Children at a 3-Year-Old’s Birthday Party, Police Say",2018-07-01,-0.7003,"{'neg': 0.171, 'neu': 0.747, 'pos': 0.082, 'compound': -0.7003}",U.S.,"Six of the nine victims were children, the police said. Officials said the attack took place in a Boise, Idaho, apartment complex that houses refugees.","['Murders, Attempted Murders and Homicides', 'Assaults', 'Refugees and Displaced Persons']",https://www.nytimes.com/2018/07/01/us/mass-stabbing-boise-idaho.html,article,News
"Turmoil at Lincoln Center: Infighting, Money Troubles, Scrapped Projects",2018-07-01,-0.7351,"{'neg': 0.136, 'neu': 0.836, 'pos': 0.028, 'compound': -0.7351}",Arts,Four leaders in five years. New initiatives that come and go. Financial pressures. The tumult that is challenging Lincoln Center and its future.,"['Culture (Arts)', 'Lincoln Center Festival', 'Appointments and Executive Changes']",https://www.nytimes.com/2018/07/01/arts/lincoln-center-troubles.html,article,News
Officials Identify a Source in the Romaine Lettuce E. Coli Outbreak,2018-07-01,-0.3818,"{'neg': 0.064, 'neu': 0.936, 'pos': 0.0, 'compound': -0.3818}",U.S.,"Samples of canal water in the Yuma area of Arizona were found to contain the same genetic strain of E. coli that caused the outbreak, but how it got there is unclear.","['Food Contamination and Poisoning', 'Lettuce', 'Bacteria', 'Irrigation', 'E Coli (Bacteria)']",https://www.nytimes.com/2018/07/01/us/romaine-lettuce-e-coli-nyt.html,article,News
"The Best TV Shows and Movies New to Netflix, Amazon and More in July",2018-07-01,0.8908,"{'neg': 0.0, 'neu': 0.84, 'pos': 0.16, 'compound': 0.8908}",Watching,"Every month, subscription streaming services add a new batch of movies and TV shows to their libraries. Here are the titles we think are most interesting for July.",[],https://www.nytimes.com/2018/07/01/watching/best-tv-movies-new-netflix-amazon-hulu-hbo-july.html,article,News
Trump’s Travel Ban: How It Works and Who Is Affected,2018-07-01,-0.3182,"{'neg': 0.079, 'neu': 0.881, 'pos': 0.04, 'compound': -0.3182}",World,"The order covering people from seven countries, upheld by the Supreme Court, includes provisions for exceptions. But few applicants are getting them.","['Immigration and Emigration', 'Muslims and Islam']",https://www.nytimes.com/2018/07/01/world/americas/travel-ban-trump-how-it-works.html,article,News
Amend This! How Would You Change the Constitution?,2018-07-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Opinion,Readers are invited to send their suggestions for amendments.,['Constitutional Amendments'],https://www.nytimes.com/2018/07/01/opinion/constitution-amendments.html,article,Letter
Review: A Conductor Sets Munich’s Ashen ‘Parsifal’ Aflame,2018-07-01,0.5423,"{'neg': 0.042, 'neu': 0.848, 'pos': 0.11, 'compound': 0.5423}",Arts,"Kirill Petrenko, vivid and daring, led a starry cast, including Jonas Kaufmann and Nina Stemme, on the opening night of the Munich Opera Festival.",['Opera'],https://www.nytimes.com/2018/07/01/arts/music/parsifal-review-munich-petrenko-baselitz-kaufmann.html,article,Review
Shootout Sunday: Croatia Follows Russia’s Lead and Wins on Penalty Kicks,2018-07-01,0.5859,"{'neg': 0.095, 'neu': 0.746, 'pos': 0.159, 'compound': 0.5859}",Sports,"Croatia advanced to a quarterfinal against Russia after a penalty-kick victory against Denmark. Earlier, Russia beat Spain in the same fashion.",['World Cup 2018 (Soccer)'],https://www.nytimes.com/2018/07/01/sports/world-cup/croatia-vs-denmark.html,article,News
"Susan Collins, Pivotal Moderate, Says ‘Hostility’ to Roe Would Sway Her Vote",2018-07-01,0.3895,"{'neg': 0.029, 'neu': 0.918, 'pos': 0.053, 'compound': 0.3895}",U.S.,"Ms. Collins, a Republican senator, appeared to edge beyond previous statements, saying a Supreme Court pick who would overturn the abortion rights case “would not be acceptable to me.”","['ABORTION', 'Roe v Wade (Supreme Court Decision)', 'United States Politics and Government', 'Appointments and Executive Changes', 'Midterm Elections (2018)']",https://www.nytimes.com/2018/07/01/us/politics/susan-collins-supreme-court-nominee-abortion.html,article,News
"In a Corruption Battle in Honduras, the Elites Hit Back",2018-07-01,-0.743,"{'neg': 0.123, 'neu': 0.877, 'pos': 0.0, 'compound': -0.743}",World,An inquiry known as the Pandora Case produced charges against 38 politicians and officials. Whether the commission that brought the investigation will survive remains to be seen.,['Corruption (Institutional)'],https://www.nytimes.com/2018/07/01/world/americas/honduras-corruption-hernandez.html,article,News
"Woman Assaulted Black Boy After Telling Him He ‘Did Not Belong’ at Pool, Officials Say",2018-07-01,-0.7783,"{'neg': 0.131, 'neu': 0.869, 'pos': 0.0, 'compound': -0.7783}",U.S.,The South Carolina woman was nicknamed Pool Patrol Paula after a viral video captured her threatening to call the police.,"['Discrimination', 'Assaults', 'Blacks', 'Black People']",https://www.nytimes.com/2018/07/01/us/pool-patrol-paula.html,article,News
"Donald Ritchie, Record-Breaking Ultrarunner, Is Dead at 73",2018-07-01,-0.6486,"{'neg': 0.073, 'neu': 0.927, 'pos': 0.0, 'compound': -0.6486}",Obituaries,"Ritchie set more than a dozen records in grueling runs much longer than a standard marathon, including one that took him the length of the Britain.","['Deaths (Obituaries)', 'Ultramarathon Running']",https://www.nytimes.com/2018/07/01/obituaries/donald-ritchie-record-breaking-ultrarunner-is-dead-at-73.html,article,Obituary (Obit)
"Arvid Carlsson, Who Discovered a Treatment for Parkinson’s, Dies at 95",2018-07-01,0.5267,"{'neg': 0.04, 'neu': 0.86, 'pos': 0.1, 'compound': 0.5267}",Obituaries,"Dr. Carlsson determined the critical role of the brain chemical dopamine, leading to drugs for Parkinson’s disease and a Nobel Prize.","[""Parkinson's Disease"", 'Nobel Prizes', 'Deaths (Obituaries)']",https://www.nytimes.com/2018/07/01/obituaries/arvid-carlsson-who-discovered-a-treatment-for-parkinsons-dies-at-95.html,article,Obituary (Obit)
Review: ‘Laura Bush Killed a Guy’ Plumbs a First Lady’s Mysteries,2018-07-01,-0.4588,"{'neg': 0.1, 'neu': 0.844, 'pos': 0.056, 'compound': -0.4588}",Theater,"Diverging explanations of her past, her marriage and what’s really on her mind in a solo comedy.",['Theater'],https://www.nytimes.com/2018/07/01/theater/laura-bush-killed-a-guy-review.html,article,Review
"In a Blow to the Islanders, John Tavares Joins the Maple Leafs",2018-07-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Sports,"Tavares, an Islander since 2009, goes home to Toronto on a seven-year $77 million contract. He said he was living a “childhood dream.”","['Hockey, Ice']",https://www.nytimes.com/2018/07/01/sports/john-tavares-islanders-maple-leafs.html,article,News
Review: ‘First Love’ for a Couple of a Certain Age,2018-07-01,0.0772,"{'neg': 0.106, 'neu': 0.764, 'pos': 0.13, 'compound': 0.0772}",Theater,"In this Charles Mee play, two sixty-somethings, who have never known true love, find the tender comfort of companionship.",['Theater'],https://www.nytimes.com/2018/07/01/theater/first-love-review-charles-mee-cherry-lane.html,article,Review
