headline,date,compound_score,SA,section,abstract,keywords,url,doc_type,material_type
Make Breakfast,2017-08-09,0.7096,"{'neg': 0.051, 'neu': 0.785, 'pos': 0.164, 'compound': 0.7096}",Food,"There’s no finer gift for those you love than some buttermilk-brown sugar waffles, waiting for them when they wake up.",[],https://www.nytimes.com/2017/08/09/dining/make-breakfast.html,article,News
We’re Choking on Smoke in Seattle,2017-08-09,-0.5423,"{'neg': 0.119, 'neu': 0.832, 'pos': 0.05, 'compound': -0.5423}",Opinion,The city’s brown skies feel like a preview of what’s to come for everyone if we don’t address climate change.,"['Weather', 'Global Warming', 'Wildfires', 'Air Pollution']",https://www.nytimes.com/2017/08/09/opinion/smoke-heat-seattle-climate.html,article,Op-Ed
Taliban Leader Feared Pakistan Before He Was Killed,2017-08-09,-0.3818,"{'neg': 0.075, 'neu': 0.888, 'pos': 0.037, 'compound': -0.3818}",World,Reports say that in his final hours Mullah Akhtar Muhammad Mansour passed on his last wishes to his family.,['Terrorism'],https://www.nytimes.com/2017/08/09/world/asia/taliban-leader-feared-pakistan-before-he-was-killed.html,article,News
Do You Live in Guam or the Marianas? We Want to Hear From You,2017-08-09,-0.2168,"{'neg': 0.064, 'neu': 0.854, 'pos': 0.082, 'compound': -0.2168}",U.S.,Guam has been threatened by North Korea before. How does this situation compare? Share your thoughts.,['Nuclear Tests'],https://www.nytimes.com/2017/08/09/us/guam-northern-mariana-islands-threat.html,article,News
Listen to 10 Essential Glen Campbell Songs,2017-08-09,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Arts,"From his collaborations with Jimmy Webb in the 1960s to his farewell two months ago, hear some of the most moving performances by an American Everyman.",['Music'],https://www.nytimes.com/2017/08/09/arts/music/glen-campbell-songs.html,article,News
A Plane for the Patriots? How About Two?,2017-08-09,0.2869,"{'neg': 0.0, 'neu': 0.948, 'pos': 0.052, 'compound': 0.2869}",Sports,The team posted a drawing on Twitter of two Boeing 767 wide-body jets adorned with the Patriots’ colors and logo.,"['AIRLINES AND AIRPLANES', 'Football']",https://www.nytimes.com/2017/08/09/sports/football/new-england-patriots-planes.html,article,News
Trump’s Threat to North Korea Was Improvised,2017-08-09,-0.7845,"{'neg': 0.148, 'neu': 0.813, 'pos': 0.038, 'compound': -0.7845}",U.S.,"The comments embodied the president’s approach to foreign policy, an improvisational style that often leaves his national security team unsure of what he is going to say or do.","['United States International Relations', 'United States Politics and Government', 'Nuclear Weapons']",https://www.nytimes.com/2017/08/09/us/politics/trump-north-korea.html,article,News
Review: William Kentridge’s Triumphant ‘Wozzeck’ Will Come to the Met Opera,2017-08-09,0.8425,"{'neg': 0.045, 'neu': 0.762, 'pos': 0.192, 'compound': 0.8425}",Arts,"Covering the stage in charcoal animations, the artist has created his most elegant and powerful operatic treatment yet for this Berg work.","['Opera', 'Salzburg Festival']",https://www.nytimes.com/2017/08/09/arts/music/review-william-kentridge-wozzeck-salzburg-met-opera.html,article,Review
Sally Gall’s “Heavenly Creatures”,2017-08-09,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",T Magazine,A first look at the photographer’s new series of sublime kite images.,[],https://www.nytimes.com/slideshow/2017/08/09/t-magazine/sally-galls-heavenly-creatures.html,multimedia,Slideshow
"Kite Festivals Around the World, From an Artist’s Perspective",2017-08-09,0.5719,"{'neg': 0.0, 'neu': 0.892, 'pos': 0.108, 'compound': 0.5719}",T Magazine,"The photographer Sally Gall shares her latest, ongoing body of work, “Heavenly Creatures” exclusively with T.",['Kites'],https://www.nytimes.com/2017/08/09/t-magazine/art/pictures-from-kite-festivals-denmark-long-beach.html,article,News
United Nations Appoints Alison Smale of The New York Times to Top Post for Public Information,2017-08-09,0.8225,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.8225}",World,"Ms. Smale, a veteran correspondent and editor for The Times, will join the United Nations from Berlin, where she is the newspaper’s bureau chief.","['News and News Media', 'Women and Girls']",https://www.nytimes.com/2017/08/09/world/americas/smale-united-nations-new-york-times.html,article,News
"Glen Campbell, Musical Omnivore",2017-08-09,0.7506,"{'neg': 0.0, 'neu': 0.849, 'pos': 0.151, 'compound': 0.7506}",Opinion,"Pop, folk, jazz or country, he had an unwavering commitment to beauty, however simple or accessible its expression.",['Music'],https://www.nytimes.com/2017/08/09/opinion/glen-campbell-pop-music.html,article,Op-Ed
Trump’s Threat of War With North Korea May Sound Scarier Than It Is,2017-08-09,-0.9473,"{'neg': 0.248, 'neu': 0.752, 'pos': 0.0, 'compound': -0.9473}",World,"North Korea’s nuclear program is serious, but research on foreign threats and bellicose rhetoric suggests that Americans can hold off on building bomb shelters.","['Nuclear Weapons', 'United States International Relations']",https://www.nytimes.com/2017/08/09/world/asia/trump-north-korea-nuclear-war.html,article,News
Deranged Down Under: ‘To Hell and Outback’,2017-08-09,-0.6808,"{'neg': 0.106, 'neu': 0.894, 'pos': 0.0, 'compound': -0.6808}",Movies,"Predatory trucks, bloodthirsty boars and psychopaths are part of a film series exploring the unhinged cinematic world of Ozploitation.",['Movies'],https://www.nytimes.com/2017/08/09/movies/deranged-down-under-to-hell-and-outback.html,article,News
"When Dinosaurs Ruled the Earth, Mammals Took to the Skies",2017-08-09,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Science,"New fossil discoveries show that prehistoric “squirrels” glided through forests at least 160 million years ago, long before scientists had thought.","['Mammals', 'Paleontology', 'Fossils']",https://www.nytimes.com/2017/08/09/science/dinosaurs-flying-mammals-squirrels.html,article,News
"Anger Rooms Are All the Rage. Timidly, We Gave One a Whack.",2017-08-09,-0.9301,"{'neg': 0.26, 'neu': 0.74, 'pos': 0.0, 'compound': -0.9301}",Style,"Who needs a therapist when you can pay to hurl crockery and shatter TV screens with bats and crowbars, with or without your beloved?","['ANGER (EMOTION)', 'Leisure']",https://www.nytimes.com/2017/08/09/style/anger-rooms-the-wrecking-club.html,article,News
2017’s Meteor Showers,2017-08-09,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Science,"All year long, Earth passes through streams of cosmic debris. Here’s our list of major meteor showers and how to spot one.","['Meteors and Meteorites', 'Space and Astronomy', 'Comets', 'Solar System']",https://www.nytimes.com/interactive/2017/science/meteor-showers-2017.html,multimedia,Interactive Feature
"In Baltimore, Gunfire and Scandals Aplenty. So Where Are Police?",2017-08-09,-0.4019,"{'neg': 0.097, 'neu': 0.867, 'pos': 0.036, 'compound': -0.4019}",U.S.,"City officials have made vow after vow to change since a Justice Department report documented a pattern of abuse and racial bias by the police, but mistrust lingers.","['Crime and Criminals', 'Police Brutality, Misconduct and Shootings', 'Blacks', 'Black People', 'Murders, Attempted Murders and Homicides']",https://www.nytimes.com/2017/08/09/us/baltimore-slow-to-pick-up-pieces-amid-police-scandals-and-surging-violence.html,article,News
"Hurricane Season, Already Busy, May Get Even Busier",2017-08-09,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Climate,Forecasters see the possibility of as many as five major storms over the coming three months.,"['Hurricanes and Tropical Storms', 'Weather', 'Environment']",https://www.nytimes.com/2017/08/09/climate/hurricane-season-forecast-update.html,article,News
A Guide to Finding the Perfect Summer T-Shirt,2017-08-09,0.5719,"{'neg': 0.0, 'neu': 0.89, 'pos': 0.11, 'compound': 0.5719}",Fashion & Style,Sometimes the simplest things are the hardest to pin down.,"['Fashion and Apparel', 'T-Shirts (Apparel)']",https://www.nytimes.com/2017/08/09/fashion/perfect-summer-t-shirt-guide.html,article,News
How Trump Can Contain North Korea Without ‘Fire and Fury’,2017-08-09,0.5106,"{'neg': 0.0, 'neu': 0.898, 'pos': 0.102, 'compound': 0.5106}",Opinion,The president has a chance to use diplomacy and economic incentives to curtail Kim Jong-un’s nuclear ambitions.,"['United States International Relations', 'ARMS CONTROL AND LIMITATION AND DISARMAMENT', 'Embargoes and Sanctions', 'Nuclear Weapons', 'United States Politics and Government']",https://www.nytimes.com/2017/08/09/opinion/trump-korea-fire-fury.html,article,Op-Ed
Europe’s Leaders Curtail Summer Holidays in Light of Crises,2017-08-09,0.2023,"{'neg': 0.0, 'neu': 0.969, 'pos': 0.031, 'compound': 0.2023}",World,"Theresa May has left Brexit negotiations behind for an extended getaway, but French and Italian leaders are spending more of August closer to home.","['Travel and Vacations', 'Summer (Season)', 'Politics and Government']",https://www.nytimes.com/2017/08/09/world/europe/europes-leaders-curtail-summer-holidays-in-light-of-crises.html,article,News
‘Bandstand’ to Close Next Month on Broadway,2017-08-09,-0.5994,"{'neg': 0.103, 'neu': 0.897, 'pos': 0.0, 'compound': -0.5994}",Theater,The post-World War II swing musical will close after 166 performances.,['Theater'],https://www.nytimes.com/2017/08/09/theater/bandstand-broadway-musical-closing.html,article,News
Long Island’s Hockey-Beach-Sandwich Connection,2017-08-09,-0.1366,"{'neg': 0.048, 'neu': 0.916, 'pos': 0.036, 'compound': -0.1366}",New York,"Blocks from the boardwalk, Brand’s Deli has become an essential stop for those seeking lunch to go before staking out a spot near the water.","['Delicatessens', 'Sandwiches']",https://www.nytimes.com/2017/08/09/nyregion/long-island-brands-deli.html,article,News
V.A. Plans to Fire Its D.C. Medical Director — Again,2017-08-09,-0.4767,"{'neg': 0.121, 'neu': 0.809, 'pos': 0.069, 'compound': -0.4767}",U.S.,The department’s secretary intends to use the authority given to him in a new law that makes it easier to fire deficient employees.,"['United States Politics and Government', 'Government Employees', 'Veterans']",https://www.nytimes.com/2017/08/09/us/politics/veterans-affairs-brian-hawkins.html,article,News
Medicaid Planning: When Ethics Meets Reality,2017-08-09,0.7506,"{'neg': 0.0, 'neu': 0.868, 'pos': 0.132, 'compound': 0.7506}",Opinion,An elder care attorney says the high cost of long-term care can compel people to adjust their “ethical compass” and try to qualify for Medicaid.,"['Medicaid', 'Long-Term Care Insurance', 'Health Insurance and Managed Care']",https://www.nytimes.com/2017/08/09/opinion/medicaid-planning-when-ethics-meets-reality.html,article,Letter
How Netflix Can Thrive After a Disney Divorce,2017-08-09,0.1255,"{'neg': 0.051, 'neu': 0.863, 'pos': 0.086, 'compound': 0.1255}",Business Day,"Like HBO in the 1980s, Netflix has enough subscribers and original programming to fend off challenges from rival options.","['Video Recordings, Downloads and Streaming', 'Movies']",https://www.nytimes.com/2017/08/09/business/dealbook/how-netflix-can-thrive-after-a-disney-divorce.html,article,News
Capturing and Trying Adolf Eichmann,2017-08-09,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Opinion,A reader takes issue with a review that questions the morality and legality of Israel’s capturing Eichmann and bringing him to trial.,"['War Crimes, Genocide and Crimes Against Humanity']",https://www.nytimes.com/2017/08/09/opinion/capturing-and-trying-adolf-eichmann.html,article,Letter
North Korea’s Threat Against Guam,2017-08-09,-0.5994,"{'neg': 0.166, 'neu': 0.784, 'pos': 0.05, 'compound': -0.5994}",U.S.,North Korea warned that it was considering a strike that would create “an enveloping fire” around the island of Guam.,['Missiles and Missile Defense Systems'],https://www.nytimes.com/video/us/100000005346918/guam-north-korea-strike.html,multimedia,Video
Vote Using a Paper Ballot,2017-08-09,0.7184,"{'neg': 0.069, 'neu': 0.711, 'pos': 0.221, 'compound': 0.7184}",Opinion,A software security expert writes that voting is a problem best solved without computers.,"['Cyberattacks and Hackers', 'Voting Machines']",https://www.nytimes.com/2017/08/09/opinion/vote-using-a-paper-ballot.html,article,Letter
Was That an Intruder or a Pet? The Security Cams That Can Tell,2017-08-09,0.8948,"{'neg': 0.0, 'neu': 0.813, 'pos': 0.187, 'compound': 0.8948}",Technology,The Wirecutter tested several internet-connected security cameras to determine which are the best ones to be mounted outside your home.,"['Computers and the Internet', 'Cameras', 'Security and Warning Systems', 'Wireless Communications']",https://www.nytimes.com/2017/08/09/technology/personaltech/internet-connected-security-cameras-wirecutter.html,article,News
Mexico’s Rafael Márquez Accused of Aiding Drug Kingpin,2017-08-09,-0.1531,"{'neg': 0.101, 'neu': 0.825, 'pos': 0.074, 'compound': -0.1531}",Sports,"The Treasury Department placed Márquez, the captain of Mexico’s national soccer team, on a list of individuals and entities that it is accusing of providing support to drug traffickers.","['Soccer', 'Drug Abuse and Traffic', 'Assets, Frozen']",https://www.nytimes.com/2017/08/09/sports/soccer/rafa-marquez-mexico-drugs.html,article,News
Women and Retirement,2017-08-09,0.296,"{'neg': 0.0, 'neu': 0.919, 'pos': 0.081, 'compound': 0.296}",Opinion,A reader shares her insights on working and retirement.,"['Retirement', 'Women and Girls']",https://www.nytimes.com/2017/08/09/opinion/women-and-retirement.html,article,Letter
The United Arab Emirates and the Taliban,2017-08-09,0.6808,"{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.6808}",Opinion,The United Arab Emirates’ ambassador responds to a news article.,[],https://www.nytimes.com/2017/08/09/opinion/the-united-arab-emirates-and-the-taliban.html,article,Letter
Airbnb Cancels Accounts Linked to White Nationalist Rally in Charlottesville,2017-08-09,-0.2023,"{'neg': 0.089, 'neu': 0.837, 'pos': 0.074, 'compound': -0.2023}",U.S.,"Participants may have trouble finding a place to stay — and agreeing on where to gather, since the city has asked that the demonstration be moved.","['Demonstrations, Protests and Riots', 'Whites', 'Freedom of Speech and Expression', 'Fringe Groups and Movements']",https://www.nytimes.com/2017/08/09/us/airbnb-white-nationalists-supremacists.html,article,News
Gauguin: It’s Not Just Genius vs. Monster,2017-08-09,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Arts,"An exhibition at the Art Institute of Chicago looks beyond Paul Gauguin, the lout of Tahiti, to ceramic and wood objects that spoke in a new artistic language.",['Art'],https://www.nytimes.com/2017/08/09/arts/design/gauguin-its-not-just-genius-vs-monster.html,article,Review
Dina Nayeri’s ‘Refuge’ Follows the Reinvention of an Exile,2017-08-09,0.1091,"{'neg': 0.041, 'neu': 0.91, 'pos': 0.049, 'compound': 0.1091}",Books,"In this novel, a woman who left Iran as a child strains to remake her life and hold on to a connection with her father.",['Books and Literature'],https://www.nytimes.com/2017/08/09/books/review-refuge-dina-nayeri.html,article,Review
Admit This Ex-Con to the Connecticut Bar,2017-08-09,0.5106,"{'neg': 0.047, 'neu': 0.835, 'pos': 0.118, 'compound': 0.5106}",Opinion,"Dwayne Betts, a former felon who graduated from Yale Law School, should be celebrated by the bar association. Instead, he’s been refused admittance.",['Legal Profession'],https://www.nytimes.com/2017/08/09/opinion/admit-this-ex-con-to-the-connecticut-bar.html,article,Op-Ed
"Judge George Bundy Smith, 80, Dies; Wrote Ruling Voiding New York Death Penalty",2017-08-09,-0.5346,"{'neg': 0.107, 'neu': 0.854, 'pos': 0.039, 'compound': -0.5346}",New York,A liberal but independent-minded judge who had fought for civil rights in the South.,"['Deaths (Obituaries)', 'Blacks', 'Black People', 'Capital Punishment', 'Civil Rights and Liberties', 'Legal Profession']",https://www.nytimes.com/2017/08/09/nyregion/judge-george-bundy-smith-dead-wrote-new-york-death-penalty-ruling.html,article,Obituary (Obit)
The Alt-Right Finds a New Enemy in Silicon Valley,2017-08-09,-0.8126,"{'neg': 0.193, 'neu': 0.762, 'pos': 0.044, 'compound': -0.8126}",Business Day,"Tech platforms like Google, Airbnb and PayPal are battling with far-right activists, who accuse them of censoring their ideas.","['Computers and the Internet', 'Censorship', 'Fringe Groups and Movements', 'Right-Wing Extremism and Alt-Right']",https://www.nytimes.com/2017/08/09/business/alt-right-silicon-valley-google-memo.html,article,News
"Just Months Later, Another Press Secretary Profile",2017-08-09,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Times Insider,“I didn’t expect to be writing a second one so soon.”,"['News and News Media', 'Appointments and Executive Changes', 'United States Politics and Government']",https://www.nytimes.com/2017/08/09/insider/sarah-huckabee-sanders-trump-press-secretary.html,article,News
The Money Museum Gets Funky,2017-08-09,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",New York,"An exhibition from the Museum of UnCut Funk, on view on Wall Street, features African-American figures on currency.","['Blacks', 'Black People', 'Museums']",https://www.nytimes.com/2017/08/09/nyregion/the-museum-of-uncut-funk.html,article,News
Beneath Markets’ Calm Are Signs of Growing Investor Caution,2017-08-09,0.4497,"{'neg': 0.054, 'neu': 0.795, 'pos': 0.15, 'compound': 0.4497}",Business Day,"Stocks are modestly lower, while gold, a traditional haven for investors, continues to climb in value.","['Gold', 'Stocks and Bonds', 'United States Economy', ""Standard & Poor's 500-Stock Index""]",https://www.nytimes.com/2017/08/09/business/dealbook/stock-markets-investor-caution.html,article,News
Where Accessories Take Center Stage,2017-08-09,0.6908,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.6908}",Fashion & Style,The annual A.C.E. Awards ceremony for fashion accessories was held Monday at Cipriani 42nd Street.,"['Awards, Decorations and Honors']",https://www.nytimes.com/slideshow/2017/08/09/fashion/accessories-ace-awards.html,multimedia,Slideshow
"Eva Longoria, Victoria Justice and Grandmaster Flash at the Fashion Accessories Dinner",2017-08-09,0.8442,"{'neg': 0.0, 'neu': 0.841, 'pos': 0.159, 'compound': 0.8442}",Fashion & Style,The annual A.C.E. Awards ceremony for fashion accessories was held Monday at Cipriani 42nd Street.,"['Awards, Decorations and Honors', 'Parties (Social)', 'Fashion and Apparel']",https://www.nytimes.com/2017/08/09/fashion/fashion-accessories-awards-betsey-johnson-joseph-altuzarra.html,article,News
Heart and Asthma Monitors? There’s an App for That,2017-08-09,0.4019,"{'neg': 0.0, 'neu': 0.95, 'pos': 0.05, 'compound': 0.4019}",Business Day,Start-ups by young Berkeley engineers are marketing devices for home use that will help heart patients and asthmatic children manage their conditions.,"['Medical Devices', 'Heart', 'Asthma', 'Entrepreneurship']",https://www.nytimes.com/2017/08/09/business/heart-and-asthma-monitors-theres-an-app-for-that.html,article,News
"Nawaz Sharif, Ousted Pakistani Leader, Leaves Capital — but Not Meekly",2017-08-09,0.6472,"{'neg': 0.105, 'neu': 0.725, 'pos': 0.17, 'compound': 0.6472}",World,"Mr. Sharif, forced out by the Supreme Court over corruption accusations, was cheered by thousands as he rode in a convoy back home to Lahore.",['Politics and Government'],https://www.nytimes.com/2017/08/09/world/asia/nawaz-sharif-pakistan.html,article,News
The War on Drugs Is Still Playing Rock the Old-Fashioned Way,2017-08-09,-0.4767,"{'neg': 0.078, 'neu': 0.885, 'pos': 0.036, 'compound': -0.4767}",Arts,"On its first major-label album, “A Deeper Understanding,” the Philadelphia throwback band sticks to its principles.",['Pop and Rock Music'],https://www.nytimes.com/2017/08/09/arts/music/war-on-drugs-a-deeper-understanding-interview.html,article,News
He Hits a Golf Ball 400 Yards. Here’s How.,2017-08-09,0.8555,"{'neg': 0.0, 'neu': 0.83, 'pos': 0.17, 'compound': 0.8555}",Sports,The best driving average on the P.G.A. Tour is 314 yards. Jamie Sadlowski’s personal best: 445. This is how he does it.,['Golf'],https://www.nytimes.com/video/sports/golf/100000004945627/he-hits-a-golf-ball-400-yards-heres-how.html,multimedia,Video
Coen Brothers’ ‘Ballad of Buster Scruggs’ to Hit Netflix in 2018,2017-08-09,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Arts,"Netflix said the Western series from Joel and Ethan Coen will be a six-episode anthology, starring Tim Blake Nelson as Buster.","['Television', 'Movies']",https://www.nytimes.com/2017/08/09/arts/television/coen-brothers-ballad-of-buster-scruggs-netflix.html,article,News
When the Premier League Puts Your Town on the Map,2017-08-09,0.7641,"{'neg': 0.037, 'neu': 0.788, 'pos': 0.176, 'compound': 0.7641}",Sports,"In places like Huddersfield and Burnley, the true value of a Premier League place is impossible to quantify in money alone.",['Soccer'],https://www.nytimes.com/2017/08/09/sports/soccer/premier-league-huddersfield-town.html,article,News
"Alan Peckolick, a Leading Logo Designer, Dies at 76",2017-08-09,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Arts,"GM, Revlon and Mercedes-Benz were just some of Mr. Peckolick’s clients.","['Logos', 'Art', 'Design', 'Deaths (Obituaries)']",https://www.nytimes.com/2017/08/09/arts/design/alan-peckolick-died-graphic-designer.html,article,Obituary (Obit)
Stroke Risk Declining in Men but Not Women,2017-08-09,-0.9042,"{'neg': 0.221, 'neu': 0.779, 'pos': 0.0, 'compound': -0.9042}",Well,"Stroke has been considered a male disease, but it is very prevalent in women too, with a high risk of disability and death.","['Stroke', 'Women and Girls']",https://www.nytimes.com/2017/08/09/well/mind/stroke-risk-declining-in-men-but-not-women.html,article,News
"The Architect, the Red Scare and the House That Disappeared",2017-08-09,-0.5118,"{'neg': 0.105, 'neu': 0.854, 'pos': 0.041, 'compound': -0.5118}",Arts,Gregory Ain’s most important design was for a modern house commissioned by MoMA. It’s been missing for six decades.,['ARCHITECTURE'],https://www.nytimes.com/2017/08/09/arts/design/gregory-ain-the-architect-the-red-scare-and-the-house-that-disappeared.html,article,News
"Google, North Korea, Paul Manafort: Your Thursday Briefing",2017-08-09,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Briefing,Here’s what you need to know to start your day.,[],https://www.nytimes.com/2017/08/09/briefing/google-north-korea-paul-manafort.html,article,briefing
The Mets Again Fail to Make a Clean Getaway,2017-08-09,-0.5994,"{'neg': 0.144, 'neu': 0.773, 'pos': 0.083, 'compound': -0.5994}",Sports,"For the seventh time in nine tries this season, the Mets lost the final home game before a trip, unable to overcome the Rangers’ three-run first.",['Baseball'],https://www.nytimes.com/2017/08/09/sports/the-mets-again-fail-to-make-a-clean-getaway.html,article,News
Trump Claims Undue Credit for Revamping Nuclear Arsenal,2017-08-09,0.3612,"{'neg': 0.049, 'neu': 0.856, 'pos': 0.095, 'compound': 0.3612}",U.S.,President Trump made several assertions in a tweet about his role in the nation’s nuclear arsenal — many of which were false or misleading.,"['Nuclear Weapons', 'ARMS CONTROL AND LIMITATION AND DISARMAMENT', 'United States Politics and Government', 'Executive Orders and Memorandums']",https://www.nytimes.com/2017/08/09/us/politics/trump-claims-undue-credit-for-revamping-nuclear-arsenal.html,article,News
3 Books That Can Help Explain the Crisis in Venezuela,2017-08-09,-0.2732,"{'neg': 0.122, 'neu': 0.758, 'pos': 0.12, 'compound': -0.2732}",Books,"Two biographies — of Simon Bolívar and Hugo Chávez — explain the men’s outsized influence on the country, and another book offers a path forward.",['Books and Literature'],https://www.nytimes.com/2017/08/09/books/review/newsbook-venezuela.html,article,News
Trump’s ‘Fire and Fury’ Warning to North Korea,2017-08-09,-0.4404,"{'neg': 0.103, 'neu': 0.851, 'pos': 0.046, 'compound': -0.4404}",Opinion,"Readers view North Korea’s threats as saber rattling, suggest inviting Kim Jong-un to Mar-a-Lago and advise the president to read “Hiroshima.”","['Nuclear Weapons', 'International Relations', 'United States Politics and Government']",https://www.nytimes.com/2017/08/09/opinion/trumps-fire-and-fury-warning-to-north-korea.html,article,Letter
"The American Pastimes of Rock ’n’ Roll, Baseball and Poetry",2017-08-09,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",New York,New books explore the rock scene in the 2000s and the 1947 rivalry between the Brooklyn Dodgers and New York Yankees. And there’s a bit of poetry.,"['Baseball', 'Poetry and Poets', 'Statue of Liberty', 'Pop and Rock Music']",https://www.nytimes.com/2017/08/09/nyregion/the-american-pastimes-of-rock-n-roll-baseball-and-poetry.html,article,News
"Maryland City May Let Noncitizens Vote, a Proposal With Precedent",2017-08-09,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",U.S.,"College Park is considering allowing green card holders, students with visas and undocumented immigrants to vote in local elections, a practice that was once normal nationwide.","['Voting and Voters', 'Citizenship and Naturalization', 'City Councils']",https://www.nytimes.com/2017/08/09/us/college-park-immigrant-voting-rights.html,article,News
"Modern Love Podcast: Betty Gilpin Reads ‘A Lost Child, but Not Mine’",2017-08-09,0.2382,"{'neg': 0.036, 'neu': 0.908, 'pos': 0.056, 'compound': 0.2382}",Style,"On this week’s podcast, the “GLOW” actress reads Kassi Underwood’s story of abortion and coveting an ex’s child.","['Podcasts', 'Children and Childhood', 'ABORTION']",https://www.nytimes.com/2017/08/09/style/modern-love-podcast-betty-gilpin.html,article,News
"In Protest, Artist in Germany Re-Purposes Hate Speech From Twitter",2017-08-09,-0.9371,"{'neg': 0.259, 'neu': 0.741, 'pos': 0.0, 'compound': -0.9371}",World,"An Israeli-German artist fed up with racist, anti-Semitic slurs on Twitter throws them back at the social media giant.","['Social Media', 'Hate Crimes', 'Discrimination', 'Art', 'Cyberharassment']",https://www.nytimes.com/2017/08/09/world/europe/in-protest-artist-in-germany-re-purposes-hate-speech-from-twitter.html,article,News
Mitch McConnell’s ‘Excessive Expectations’ Comment Draws Trump’s Ire,2017-08-09,-0.6806,"{'neg': 0.134, 'neu': 0.823, 'pos': 0.044, 'compound': -0.6806}",U.S.,"The president lashed out at the Senate leader over health bill failures, perhaps the most potent evidence yet that he is willing to train fire on allies.","['United States Politics and Government', 'Patient Protection and Affordable Care Act (2010)']",https://www.nytimes.com/2017/08/09/us/politics/mitch-mcconnell-trump-health-care.html,article,News
Netanyahu Accuses ‘the Left’ and the Media of Trying to Oust Him,2017-08-09,-0.1531,"{'neg': 0.093, 'neu': 0.847, 'pos': 0.06, 'compound': -0.1531}",World,"Facing graft investigations, Prime Minister Benjamin Netanyahu of Israel told supporters that he was the victim of a “witch hunt.”",['Corruption (Institutional)'],https://www.nytimes.com/2017/08/09/world/middleeast/israel-netanyahu-investigations.html,article,News
"Tillerson, North Korea, Manafort: Your Wednesday Evening Briefing",2017-08-09,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Briefing,Here’s what you need to know at the end of the day.,[],https://www.nytimes.com/2017/08/09/briefing/tillerson-north-korea-manafort.html,article,briefing
Picking Up a Fare in the Flower District,2017-08-09,0.5563,"{'neg': 0.0, 'neu': 0.883, 'pos': 0.117, 'compound': 0.5563}",New York,A Checker cab carries some very pleasant cargo.,"['Flowers and Plants', 'Taxicabs and Taxicab Drivers']",https://www.nytimes.com/2017/08/09/nyregion/metropolitan-diary-picking-up-a-fare-in-the-flower-district.html,article,News
U.S. to Help Remove Debt Burden for Students Defrauded by For-Profit Chain,2017-08-09,0.3818,"{'neg': 0.097, 'neu': 0.758, 'pos': 0.144, 'compound': 0.3818}",Business Day,"The settlement could affect more than 36,000 students, many of whom are low-income, immigrant women.","['For-Profit Schools', 'Student Loans', 'Frauds and Swindling', 'Education', 'Regulation and Deregulation of Industry']",https://www.nytimes.com/2017/08/09/business/wilfred-student-debt.html,article,News
"Seeso, Comedy Streaming Service, Will Shut Down Later This Year",2017-08-09,-0.2144,"{'neg': 0.067, 'neu': 0.863, 'pos': 0.07, 'compound': -0.2144}",Arts,The subscription service was created by NBC in January 2016 but struggled to maintain a customer base.,"['Comedy and Humor', 'Television']",https://www.nytimes.com/2017/08/09/arts/television/seeso-comedy-streaming-service-will-shut-down.html,article,News
At Least 50 Migrants Drown as Smuggler Throws Them Into Sea,2017-08-09,-0.9697,"{'neg': 0.318, 'neu': 0.682, 'pos': 0.0, 'compound': -0.9697}",World,"The victims had fled Ethiopia and Somalia, facing acute hunger, and were headed for Yemen, one of the world’s most dangerous war zones.","['Drownings', 'Smuggling', 'Refugees and Displaced Persons', 'Famine']",https://www.nytimes.com/2017/08/09/world/africa/migrants-drown-yemen.html,article,News
