headline,date,compound_score,SA,section,abstract,keywords,url,doc_type,material_type
Something Bothering You? Tell It to Woebot.,2021-06-01,-0.7232,"{'neg': 0.135, 'neu': 0.842, 'pos': 0.023, 'compound': -0.7232}",Health,"When your therapist is a bot, you can reach it at 2 a.m. But will it really understand your problems?","['Therapy and Rehabilitation', 'Anxiety and Stress', 'Mental Health and Disorders', 'Psychology and Psychologists', 'Artificial Intelligence', 'Mobile Applications', 'Depression (Mental)', 'Psychiatry and Psychiatrists']",https://www.nytimes.com/2021/06/01/health/artificial-intelligence-therapy-woebot.html,article,News
Four Lessons From Your Anxious Brain,2021-06-01,-0.794,"{'neg': 0.212, 'neu': 0.745, 'pos': 0.043, 'compound': -0.794}",Well,Pandemic life has saddled us with lots of conflicting emotions. Here’s how to cope with feelings of uncertainty and make a fresh start.,"['Content Type: Service', 'Quarantine (Life and Culture)', 'Anxiety and Stress', 'Habits and Routines (Behavior)', 'Coronavirus (2019-nCoV)', 'Brain']",https://www.nytimes.com/2021/06/01/well/mind/anxiety-brain.html,article,News
Why a New Mexico House Race Is a Crucial Test of the G.O.P. Focus on Crime,2021-06-01,-0.2023,"{'neg': 0.103, 'neu': 0.804, 'pos': 0.093, 'compound': -0.2023}",U.S.,"In a special election to replace Deb Haaland, Democrats are bolstering their nominee, taking no chances that a law-and-order argument against her will cost them what should be a safe House seat.","['United States Politics and Government', 'Elections, House of Representatives', 'Police Reform', 'Race and Ethnicity']",https://www.nytimes.com/2021/06/01/us/politics/new-mexico-crime-haaland.html,article,News
"Will the Excelsior Pass, New York’s Vaccine Passport, Catch On?",2021-06-01,0.6966,"{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.6966}",New York,"More than one million Excelsior passes have been downloaded since they were introduced, but officials are hoping they will be adopted more widely.","['Vaccination Proof and Immunization Records', 'Coronavirus (2019-nCoV)', 'Bars and Nightclubs', 'Mobile Applications', 'Vaccination and Immunization', 'Privacy', 'Identification Devices']",https://www.nytimes.com/2021/06/01/nyregion/excelsior-pass-vaccine.html,article,News
China Wants More Babies. Some Men Choose Vasectomies.,2021-06-01,-0.128,"{'neg': 0.067, 'neu': 0.893, 'pos': 0.04, 'compound': -0.128}",World,"As the Chinese government tries to increase the country’s falling birthrate, some millennials are striving for a lifestyle commonly known as “Double Income, No Kids.”","['Vasectomy', 'Birth Control and Family Planning', 'Population', 'Single Persons', 'Sterilization (Reproductive)', 'Census', 'Parenting']",https://www.nytimes.com/2021/06/01/world/asia/china-vasectomies.html,article,News
There’s a Sexual Assault Crisis in the Military. Congress Can Stop It.,2021-06-01,-0.9847,"{'neg': 0.301, 'neu': 0.676, 'pos': 0.023, 'compound': -0.9847}",Opinion,"Service members are more likely to be sexually assaulted by a fellow soldier than shot by an enemy at war. The crisis persists because of an archaic set of rules that gives commanders control over whether perpetrators are prosecuted. In this video guest essay, a Republican senator, a former military prosecutor and a survivor call for sexual assault cases to be handled by independent, specialized prosecutors.","['United States Politics and Government', 'United States Defense and Military Forces', 'Sex Crimes', 'your-feed-opinionvideo']",https://www.nytimes.com/video/opinion/100000007737321/sexual-assault-military-ernst-gillibrand.html,multimedia,Video
The Young Activist and the Atlanta Bar That Shaped Queer History,2021-06-01,0.2732,"{'neg': 0.034, 'neu': 0.912, 'pos': 0.054, 'compound': 0.2732}",Books,"In “A Night at the Sweet Gum Head,” Martin Padgett follows the L.G.B.T.Q. activist Bill Smith and the drag queen John Greenwell to chronicle 1970s queer history.","['Books and Literature', 'Homosexuality and Bisexuality']",https://www.nytimes.com/2021/06/01/books/review/a-night-at-the-sweet-gum-head-martin-padgett.html,article,Review
"Drew Pearson, the Muckraking Journalist With the Bully Pulpit",2021-06-01,-0.5118,"{'neg': 0.12, 'neu': 0.823, 'pos': 0.058, 'compound': -0.5118}",Books,"Donald A. Ritchie’s “The Columnist” describes the 37-year career of a journalist who was, in his time, one of the most powerful men in Washington.","['Books and Literature', 'News and News Media', 'Content Type: Personal Profile', 'United States Politics and Government']",https://www.nytimes.com/2021/06/01/books/review/donald-a-ritchie-the-columnist.html,article,Review
Breaking Out of Prison With a Ouija Board and Some Clever Tricks,2021-06-01,-0.8481,"{'neg': 0.219, 'neu': 0.692, 'pos': 0.089, 'compound': -0.8481}",Books,"“The Confidence Men,” by Margalit Fox, recounts the elaborate true-life saga of two British officers who escaped from an Ottoman prison camp during World War I by brainwashing and manipulating their captors.","['Books and Literature', 'World War I (1914-18)', 'Ottoman Empire', 'Prison Escapes', 'Prisoners of War']",https://www.nytimes.com/2021/06/01/books/review/the-confidence-men-margalit-fox.html,article,Review
Kristen Arnett’s Latest Subjects Are the Lesbian Parents of an Autistic-Coded Son,2021-06-01,0.0772,"{'neg': 0.054, 'neu': 0.886, 'pos': 0.061, 'compound': 0.0772}",Books,"In “With Teeth,” two moms struggle to keep their marriage — and their neuroatypical child — alive.",['Books and Literature'],https://www.nytimes.com/2021/06/01/books/review/with-teeth-kristen-arnett.html,article,Review
Who Can You Count On? And Other Unanswerable but Alluring Questions.,2021-06-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Books,"In “One Two Three,” Laurie Frankel takes readers to a small town ravaged by chemicals and into the lives of triplets whose lives are far from normal.",['Books and Literature'],https://www.nytimes.com/2021/06/01/books/review/one-two-three-laurie-frankel.html,article,Review
"As Venice Floods, a Lush, Malice-Infused Mystery Unfolds",2021-06-01,0.1396,"{'neg': 0.065, 'neu': 0.855, 'pos': 0.079, 'compound': 0.1396}",Books,"In “Palace of the Drowned,” Christine Mangan explores the uneasy relationship between two women.",['Books and Literature'],https://www.nytimes.com/2021/06/01/books/review/palace-of-the-drowned-christine-mangan.html,article,Review
All the World Needs Is a Glowing Blue Supermetal From Space,2021-06-01,0.3182,"{'neg': 0.0, 'neu': 0.946, 'pos': 0.054, 'compound': 0.3182}",Books,Benjamin Percy’s novel “The Ninth Metal” imagines a cutthroat race for meteor deposits with extraordinary properties.,['Books and Literature'],https://www.nytimes.com/2021/06/01/books/review/benjamin-percy-ninth-metal.html,article,Review
Nicola Yoon’s New Book Is a Romance About a Teenager Who Doesn’t Believe in Love,2021-06-01,0.9081,"{'neg': 0.0, 'neu': 0.787, 'pos': 0.213, 'compound': 0.9081}",Books,"In Nicola Yoon’s book “Instructions for Dancing,” a teenager who doesn’t believe in love rediscovers romance through dance classes.",['Books and Literature'],https://www.nytimes.com/2021/06/01/books/review/instructions-for-dancing-nicola-yoon.html,article,Review
Ben Rhodes Takes a Gloomy Tour of the World,2021-06-01,-0.716,"{'neg': 0.2, 'neu': 0.711, 'pos': 0.088, 'compound': -0.716}",Books,"Rhodes’s “After the Fall” surveys the dangers America’s policies have helped create, and how those dangers are coming back to haunt us.","['Books and Literature', 'Politics and Government', 'United States Politics and Government']",https://www.nytimes.com/2021/06/01/books/review/ben-rhodes-after-the-fall.html,article,Review
Michelle Orange Tackles a Writerly Taboo: Her Mother,2021-06-01,0.7615,"{'neg': 0.0, 'neu': 0.895, 'pos': 0.105, 'compound': 0.7615}",Books,"Few subjects may be as resistant to successful literary examination. But in “Pure Flame” the author, assisted by a literature on feminism and motherhood, brings a cleareyed approach to her relationship with her mother, an ambitious businesswoman.","['Books and Literature', 'Women and Girls', 'Families and Family Life', 'Content Type: Personal Profile']",https://www.nytimes.com/2021/06/01/books/review/pure-flame-michelle-orange.html,article,Review
Master the Art of the Toast,2021-06-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Food,A new book gives readers a look at how people raise their glasses around the world.,"['Books and Literature', 'Customs, Etiquette and Manners']",https://www.nytimes.com/2021/06/01/dining/drinks/cheers-around-the-world-in-80-toasts-book.html,article,News
"In César Aira’s World, Life Is a Series of Chance Encounters",2021-06-01,0.5106,"{'neg': 0.0, 'neu': 0.888, 'pos': 0.112, 'compound': 0.5106}",Books,"“The Divorce,” Aira’s newly translated novel, presents as many riddles as answers.",['Books and Literature'],https://www.nytimes.com/2021/06/01/books/review/cesar-aira-divorce.html,article,Review
Pulling Back the Curtain on the Lincolns’ Marriage,2021-06-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Books,"In “An American Marriage,” Michael Burlingame portrays Abraham and Mary as being constantly at each other’s throat.","['Books and Literature', 'Content Type: Personal Profile', 'United States Politics and Government']",https://www.nytimes.com/2021/06/01/books/review/michael-burlingame-an-american-marriage-abraham-lincoln-mary-todd.html,article,Review
How to Feel Small,2021-06-01,0.2716,"{'neg': 0.0, 'neu': 0.953, 'pos': 0.047, 'compound': 0.2716}",Magazine,Stare out at the ocean. Look up at the stars. Realize you are part of something much bigger and more important than you.,"['Content Type: Service', 'Narcissism']",https://www.nytimes.com/2021/06/01/magazine/how-to-feel-small.html,article,News
Inverness Is Closer Than You Think,2021-06-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Food,"Cowgirl Creamery’s Inverness is buttery, with a subtle tang. And it’s now available nationwide.",['Cheese'],https://www.nytimes.com/2021/06/01/dining/cowgirl-creamery-inverness.html,article,News
X is the Best Letter in the Alphabet,2021-06-01,0.743,"{'neg': 0.0, 'neu': 0.858, 'pos': 0.142, 'compound': 0.743}",Magazine,It’s now used to indicate sex and gender beyond the binary. But X has always been powerful.,"['Books and Literature', 'Transgender and Transsexuals']",https://www.nytimes.com/2021/06/01/magazine/letter-x.html,article,News
Brush Up on Your Canning Skills,2021-06-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Food,A series of webinars from Penn State Extension covers the basics of food preservation.,"['Canning and Preserving', 'Adult Education']",https://www.nytimes.com/2021/06/01/dining/food-preservation-classes.html,article,News
Nine Supreme Court Cases to Watch This Term,2021-06-01,0.7783,"{'neg': 0.0, 'neu': 0.829, 'pos': 0.171, 'compound': 0.7783}",U.S.,"Public opinion is closely divided on health care, voting, religion and gay rights cases.","['Polls and Public Opinion', 'United States Politics and Government']",https://www.nytimes.com/interactive/2021/06/01/us/major-supreme-court-cases-2021.html,multimedia,Interactive Feature
"In Korea, You Don’t Have to Explain TikTok to Your Grandma",2021-06-01,0.1531,"{'neg': 0.0, 'neu': 0.971, 'pos': 0.029, 'compound': 0.1531}",Style,"Through videos on YouTube and TikTok that feature their lives, fashions and routines, many Koreans are challenging the idea that such media are a young person’s game.","['Age, Chronological', 'Social Media', 'Beauty (Concept)', 'Grandparents', 'Video Recordings, Downloads and Streaming']",https://www.nytimes.com/2021/06/01/style/korea-tiktok-seniors.html,article,News
A Cocktail Shaker Made from American Stainless Steel,2021-06-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Food,"This Boston cocktail shaker, made in the U.S., is the first product from a new barware company, C&D Tools.","['Cocktails and Mixed Drinks', 'Cookware']",https://www.nytimes.com/2021/06/01/dining/drinks/boston-cocktail-shaker.html,article,News
Obama Explains How America Went From ‘Yes We Can’ to ‘MAGA’,2021-06-01,0.4588,"{'neg': 0.0, 'neu': 0.925, 'pos': 0.075, 'compound': 0.4588}",Opinion,"The former president also discusses Joe Biden, aliens and three of his favorite books.","['Presidential Election of 2020', 'Race and Ethnicity']",https://www.nytimes.com/2021/06/01/opinion/ezra-klein-podcast-barack-obama.html,article,Op-Ed
Barbecue Sauces Designed for Vegetables,2021-06-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Food,The vegan barbecue chef Kerry Fitzmaurice now sells barbecue and hot sauces with grilled vegetables in mind.,"['Barbecue', 'Sauces']",https://www.nytimes.com/2021/06/01/dining/pure-grit-bbq-sauce.html,article,News
How America Remembers— and Distorts — Its Slavery Past,2021-06-01,-0.802,"{'neg': 0.128, 'neu': 0.872, 'pos': 0.0, 'compound': -0.802}",Books,"In “How the Word Is Passed,” the poet and journalist Clint Smith visits nine places to assess how we are reckoning with our racial history and its legacy.","['Books and Literature', 'Monuments and Memorials (Structures)', 'Slavery (Historical)', 'Historic Buildings and Sites']",https://www.nytimes.com/2021/06/01/books/review/how-the-word-is-passed-clint-smith.html,article,Review
Why ‘Kim’s Convenience’ Is ‘Quietly Revolutionary’,2021-06-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Food,"In not explaining every detail of Korean food culture, the award-winning Canadian sitcom speaks volumes.","['Television', 'Korean-Americans', 'Korean Food (Cuisine)']",https://www.nytimes.com/2021/06/01/dining/kims-convenience.html,article,News
Why Teens Need a Break This Summer,2021-06-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Well,The pandemic has been the psychological workout of their lives. The next few months can be a time of recovery.,"['Summer (Season)', 'Coronavirus (2019-nCoV)', 'Teenagers and Adolescence', 'Youth', 'Friendship', 'Parenting']",https://www.nytimes.com/2021/06/01/well/family/teenagers-summer-reset.html,article,News
"In 17 Years, I Will Still Know My Own Heart",2021-06-01,0.4215,"{'neg': 0.0, 'neu': 0.926, 'pos': 0.074, 'compound': 0.4215}",Opinion,The cycles of queer progress.,"['Transgender and Transsexuals', 'Same-Sex Marriage, Civil Unions and Domestic Partnerships', 'Homosexuality and Bisexuality', 'Cicadas (Insects)', 'internal-storyline-no']",https://www.nytimes.com/2021/06/01/opinion/brood-x-cicadas-pride.html,article,Op-Ed
China’s Concrete Jungles Make Room for Green Space,2021-06-01,0.2008,"{'neg': 0.045, 'neu': 0.877, 'pos': 0.078, 'compound': 0.2008}",Business Day,"A national push to build urban parks is transforming Chinese cities, as the country tries to improve the quality of daily life.","['Parks and Other Recreation Areas', 'Urban Areas', 'Area Planning and Renewal', 'Building (Construction)', 'Real Estate (Commercial)', 'Politics and Government']",https://www.nytimes.com/2021/06/01/business/china-parks-green-space.html,article,News
Lost Lead Recalls Mavericks’ Crash of ’06,2021-06-01,-0.5574,"{'neg': 0.156, 'neu': 0.757, 'pos': 0.088, 'compound': -0.5574}",Sports,"Fifteen years ago, the Mavericks lost the N.B.A. finals after winning the first two games of the series. Now they have blown a 2-0 series lead over the Clippers.","['Basketball', 'Playoff Games']",https://www.nytimes.com/2021/06/01/sports/basketball/mavericks-clippers-playoffs-doncic.html,article,News
How to Rearrange Your Post-Pandemic ‘Friendscape’,2021-06-01,0.8126,"{'neg': 0.0, 'neu': 0.802, 'pos': 0.198, 'compound': 0.8126}",Well,Re-entry offers an opportunity to choose which relationships we wish to resurrect and which are better left dormant.,"['Content Type: Service', 'Friendship', 'Quarantine (Life and Culture)', 'Coronavirus (2019-nCoV)', 'Loneliness', 'Dating and Relationships']",https://www.nytimes.com/2021/06/01/well/family/curate-friends.html,article,News
"Dream Trips Without the Crowds? That’s the Hope, Anyway.",2021-06-01,0.7845,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.7845}",Travel,"Tour companies are reporting a resurgence in interest for trips to bucket-list destinations, where travelers can still see the sites without being jostled.","['Travel and Vacations', 'Vaccination and Immunization', 'Coronavirus (2019-nCoV)']",https://www.nytimes.com/2021/06/01/travel/bucket-list-trips-without-crowds.html,article,News
There’s a Sexual Assault Crisis in the Military. Congress Can Stop It.,2021-06-01,-0.9678,"{'neg': 0.361, 'neu': 0.639, 'pos': 0.0, 'compound': -0.9678}",Opinion,Troops are more likely to be sexually assaulted by a fellow service member than shot by an enemy in war. ,"['Law and Legislation', 'United States Defense and Military Forces', 'United States Politics and Government', 'Sex Crimes']",https://www.nytimes.com/2021/06/01/opinion/sexual-assault-military-ernst-gillibrand.html,article,Op-Ed
We Are Facing a Turning Point for New York City,2021-06-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Opinion,"Coming out of the pandemic, is it possible to build a more equal city?","['Politics and Government', 'Budgets and Budgeting', 'Federal Aid (US)', 'Nineteen Hundred Seventies', 'Bankruptcies', 'Elections, Mayors', 'Coronavirus (2019-nCoV)']",https://www.nytimes.com/2021/06/01/opinion/new-york-city-covid.html,article,Op-Ed
"The Covid Vaccine Is Free, but Not Everyone Believes That",2021-06-01,0.5187,"{'neg': 0.072, 'neu': 0.816, 'pos': 0.112, 'compound': 0.5187}",The Upshot,Concern over unexpected bills was one of the reasons respondents in a U.S. survey gave for hesitation about getting the shot.,"['Vaccination and Immunization', 'Coronavirus (2019-nCoV)', 'Prices (Fares, Fees and Rates)', 'Health Insurance and Managed Care']",https://www.nytimes.com/2021/06/01/upshot/covid-vaccine-hesitancy-cost.html,article,News
Seasonal Affective Disorder Isn’t Just for Winter,2021-06-01,0.5469,"{'neg': 0.087, 'neu': 0.771, 'pos': 0.141, 'compound': 0.5469}",Well,Feeling blue even though everyone seems to be basking in perfect summer weather? There might be a good reason for that.,"['Summer (Season)', 'Seasonal Affective Disorder (SAD)', 'Depression (Mental)', 'Therapy and Rehabilitation', 'Psychiatry and Psychiatrists', 'Weather', 'Pollen', 'Research', 'Content Type: Service']",https://www.nytimes.com/2021/06/01/well/mind/summer-seasonal-affective-disorder.html,article,News
"As Biden Vows to ‘Fight Like Heck,’ Voting Overhaul Falters in Congress",2021-06-01,0.7351,"{'neg': 0.04, 'neu': 0.819, 'pos': 0.141, 'compound': 0.7351}",U.S.,Opposition from Republicans and some of their own senators has left Democrats struggling to determine whether they should try to nix the filibuster to save a top priority.,"['Voter Registration and Requirements', 'Absentee Voting', 'Campaign Finance', 'Redistricting and Reapportionment', 'Political Action Committees', 'Elections', 'Law and Legislation', 'Filibusters and Debate Curbs', 'United States Politics and Government', 'States (US)', 'Civil Rights and Liberties']",https://www.nytimes.com/2021/06/01/us/politics/voting-rights-congress.html,article,News
"A Rural-Urban Broadband Divide, but Not the One You Think Of",2021-06-01,0.1154,"{'neg': 0.051, 'neu': 0.889, 'pos': 0.059, 'compound': 0.1154}",Business Day,"Many more people in cities lack broadband access than in rural areas, but lawmakers are primarily focused on extending high-speed access to remote areas.","['Urban Areas', 'Rural Areas', 'Computers and the Internet', 'Prices (Fares, Fees and Rates)', 'Poverty', 'Income Inequality', 'Telephones and Telecommunications', 'Fiber Optics', 'American Jobs Plan (2021)', 'United States Politics and Government']",https://www.nytimes.com/2021/06/01/business/rural-urban-broadband-biden.html,article,News
How the World Ran Out of Everything,2021-06-01,-0.4767,"{'neg': 0.085, 'neu': 0.915, 'pos': 0.0, 'compound': -0.4767}",Business Day,Global shortages of many goods reflect the disruption of the pandemic combined with decades of companies limiting their inventories.,"['Shortages', 'Factories and Manufacturing', 'International Trade and World Market', 'Automobiles', 'Computer Chips', 'Shutdowns (Institutional)', 'Ships and Shipping', 'Stockpiling', 'Stock Buybacks', 'United States Economy', 'Coronavirus (2019-nCoV)']",https://www.nytimes.com/2021/06/01/business/coronavirus-global-shortages.html,article,News
"Amid Historic Drought, a New Water War in the West",2021-06-01,-0.9122,"{'neg': 0.197, 'neu': 0.768, 'pos': 0.035, 'compound': -0.9122}",U.S.,"A drought crisis has erupted in the Klamath Basin along the California-Oregon border, with fish dying en masse and farmers infuriated that they have been cut off from their main water source.","['Drought', 'Agriculture and Farming', 'Endangered and Extinct Species', 'Water', 'Fish and Other Marine Life', 'Wildlife Die-Offs', 'Native Americans', 'Salmon', 'Irrigation']",https://www.nytimes.com/2021/06/01/us/klamath-oregon-water-drought-bundy.html,article,News
"Disputing Racism’s Reach, Republicans Rattle American Schools",2021-06-01,-0.9287,"{'neg': 0.216, 'neu': 0.767, 'pos': 0.017, 'compound': -0.9287}",U.S.,"In a culture-war brawl that has spilled into the country’s educational system, Republicans at the local, state and national levels are trying to block curriculums that emphasize systemic racism.","['Education (K-12)', 'Race and Ethnicity', 'History (Academic Subject)', 'Discrimination', 'Black People', 'Blacks', 'Whites', 'Slavery (Historical)', 'State Legislatures', 'Politics and Government', 'United States Politics and Government']",https://www.nytimes.com/2021/06/01/us/politics/critical-race-theory.html,article,News
Want Your Nails Done? Let a Robot Do It.,2021-06-01,0.7059,"{'neg': 0.0, 'neu': 0.873, 'pos': 0.127, 'compound': 0.7059}",Technology,"Start-ups are using technology to take a robotic approach to manicures, offering a simple way to provide foolproof nail polish.","['Nails (Body Part)', 'Robots and Robotics', 'Artificial Intelligence', 'Beauty Salons', 'Start-ups', 'Computer Vision']",https://www.nytimes.com/2021/06/01/technology/robot-manicure-nails.html,article,News
"A Cotswolds Country House, in Pound Ridge, N.Y.",2021-06-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Real Estate,"The plan was to do a quick cosmetic update. Then they found out the plumbing, electrical and septic systems were shot. And the house was sinking.","['Real Estate and Housing (Residential)', 'Interior Design and Furnishings', 'Furniture', 'Home Repairs and Improvements', 'Restoration and Renovation', 'Quarantine (Life and Culture)']",https://www.nytimes.com/slideshow/2021/06/01/realestate/a-cotswolds-country-house-in-pound-ridge-ny.html,multimedia,Slideshow
The Fantasy of a Cotswolds Country Home Meets Reality in Westchester,2021-06-01,-0.296,"{'neg': 0.04, 'neu': 0.96, 'pos': 0.0, 'compound': -0.296}",Real Estate,"The plan was to do a quick cosmetic update. Then a couple found out the plumbing, electrical and septic systems were shot. And the house was sinking.","['Real Estate and Housing (Residential)', 'Interior Design and Furnishings', 'Restoration and Renovation', 'Home Repairs and Improvements', 'Content Type: Service', 'Furniture', 'Quarantine (Life and Culture)']",https://www.nytimes.com/2021/06/01/realestate/cotswolds-country-home-in-westchester.html,article,News
"Barbecues, Birthdays and Tangos: New York Parks Are Bustling Again",2021-06-01,0.8176,"{'neg': 0.0, 'neu': 0.885, 'pos': 0.115, 'compound': 0.8176}",New York,"While Memorial Day is the unofficial start to summer in the city, New Yorkers have already been filling the city’s green spaces, celebrating the joy of being together.","['Parks and Other Recreation Areas', 'Summer (Season)', 'Coronavirus (2019-nCoV)']",https://www.nytimes.com/2021/06/01/nyregion/nyc-parks-summer.html,article,News
Tokyo Olympics: Athletes to Watch This Summer,2021-06-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Sports,Looking for some names to root for? Start here.,"['Olympic Games', 'Olympic Games (2020)']",https://www.nytimes.com/article/tokyo-olympics-athletes.html,article,News
Some U.S. states have higher vaccination rates inside prisons than outside.,2021-06-01,0.6436,"{'neg': 0.0, 'neu': 0.917, 'pos': 0.083, 'compound': 0.6436}",U.S.,Many states are slow to vaccinate incarcerated people despite the high risk of outbreaks in prisons and jails. But some are doing better with inmates than with the wider public.,"['internal-essential', 'Vaccination and Immunization', 'Coronavirus (2019-nCoV)', 'Prisons and Prisoners']",https://www.nytimes.com/2021/06/01/us/vaccine-prison-covid.html,article,News
A Crossroads for N.Y.C. Pride,2021-06-01,-0.5574,"{'neg': 0.083, 'neu': 0.917, 'pos': 0.0, 'compound': -0.5574}",New York,The decision to ban police officers from marching as a group  has spurred a wave of questions over the future of  the celebration.,"['Homosexuality and Bisexuality', 'Transgender and Transsexuals', 'Demonstrations, Protests and Riots']",https://www.nytimes.com/2021/06/01/nyregion/a-crossroads-for-nyc-pride.html,article,briefing
The Burning of Black Tulsa,2021-06-01,0.1027,"{'neg': 0.106, 'neu': 0.755, 'pos': 0.139, 'compound': 0.1027}",Podcasts,"A century after a race massacre that leveled businesses and homes, and killed hundreds, what would justice look like?","['Tulsa Race Riot (1921)', 'Race and Ethnicity', 'Black People', 'Blacks', 'United States Economy']",https://www.nytimes.com/2021/06/01/podcasts/the-daily/tulsa-race-massacre-centenary.html,article,News
