headline,date,compound_score,SA,section,abstract,keywords,url,doc_type,material_type
"Ordering Guantánamo to Stay Open Is One Thing, but Refilling It Is Another",2018-02-01,-0.8625,"{'neg': 0.163, 'neu': 0.798, 'pos': 0.038, 'compound': -0.8625}",U.S.,"Despite signing an order to keep the prison at Guantánamo Bay, Cuba, open, President Trump hasn’t solved problems that kept him from bringing new detainees there last year.","['United States Politics and Government', 'United States Defense and Military Forces', 'Military Bases and Installations']",https://www.nytimes.com/2018/01/31/us/politics/trumps-order-to-keep-guantanamo-open-faces-familiar-obstacles-to-refilling-it.html,article,News
"6,900 Syrians Win Permission to Stay in the U.S., for Now",2018-02-01,0.2263,"{'neg': 0.061, 'neu': 0.848, 'pos': 0.091, 'compound': 0.2263}",U.S.,"The Trump administration, which had ended protections for Haitians and Salvadorans, maintained them for Syrians because of their country’s continuing civil war.","['Immigration and Emigration', 'United States Politics and Government']",https://www.nytimes.com/2018/01/31/us/syrians-tps-extended.html,article,News
"As U.S. Allies Clash, the Fight Against ISIS Falters",2018-02-01,-0.4404,"{'neg': 0.197, 'neu': 0.681, 'pos': 0.123, 'compound': -0.4404}",Opinion,"Turkey’s attacks on Syrian Kurds, America’s strongest regional ally, threaten the successes against the extremists.","['United States International Relations', 'Kurds']",https://www.nytimes.com/2018/01/31/opinion/editorials/us-allies-isis-turkey.html,article,Editorial
Facebook Aims to Soothe Wall Street Over News Feed Changes,2018-02-01,0.7506,"{'neg': 0.0, 'neu': 0.89, 'pos': 0.11, 'compound': 0.7506}",Technology,"The social network, which is overhauling what people consume on the site, said its business would remain robust even if some users spent less time on its platform.","['Social Media', 'Online Advertising', 'Company Reports', 'ADVERTISING AND MARKETING']",https://www.nytimes.com/2018/01/31/technology/facebook-news-feed.html,article,News
All 30 M.L.B. Teams Will Have Extended Netting Next Season,2018-02-01,-0.5574,"{'neg': 0.057, 'neu': 0.943, 'pos': 0.0, 'compound': -0.5574}",Sports,"Each major league team has announced that its netting behind home plate will stretch to at least the far end of the dugouts, exceeding a mandate set by Commissioner Rob Manfred.","['Baseball', 'Stadiums and Arenas']",https://www.nytimes.com/2018/01/31/sports/baseball/baseball-netting.html,article,News
Aides to Russian Opposition Leader Sentenced to Jail,2018-02-01,-0.4939,"{'neg': 0.122, 'neu': 0.848, 'pos': 0.03, 'compound': -0.4939}",World,The associates of he Russian opposition leader Aleksei A. Navalny were accused of urging people to take part in a voter boycott demonstration.,['Boycotts'],https://www.nytimes.com/2018/01/31/world/europe/navalny-russia-aides-jail.html,article,News
"Trump’s $1.5 Trillion Infrastructure Plan Is Light on Federal Funds, and Details",2018-02-01,-0.1154,"{'neg': 0.053, 'neu': 0.901, 'pos': 0.046, 'compound': -0.1154}",U.S.,"The proposal received a cool reception from Democrats, who disagree with the president over how to finance the nation’s ailing roads, bridges and other infrastructure.","['Infrastructure (Public Works)', 'Federal Budget (US)', 'Bridges and Tunnels', 'Gasoline Tax (US)']",https://www.nytimes.com/2018/01/31/us/politics/trump-infrastructure-plan.html,article,News
Alex Smith Trade Starts a Domino Effect for N.F.L. Quarterbacks,2018-02-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Sports,"Kansas City’s trade with Washington indicates that Kirk Cousins will be looking for a new team, and that could affect several other quarterbacks.","['Football', 'Trades (Sports)']",https://www.nytimes.com/2018/01/31/sports/football/alex-smith-trade-redskins.html,article,News
"New Service, Same Old Equifax: Credit Locking App Freezes Up",2018-02-01,0.9517,"{'neg': 0.016, 'neu': 0.699, 'pos': 0.284, 'compound': 0.9517}",Your Money,"After a major breach last year, the credit rating agency promised an app that would make it easy — and free — to lock your credit. It didn’t work.","['Personal Finances', 'Credit Scores', 'Consumer Protection', 'Identity Theft', 'Mobile Applications']",https://www.nytimes.com/2018/01/31/your-money/new-service-same-old-equifax-credit-locking-app-freezes-up.html,article,News
Quotation of the Day: Caring for the Old and the Frail While Enduring Transit Snarls,2018-02-01,0.4939,"{'neg': 0.0, 'neu': 0.924, 'pos': 0.076, 'compound': 0.4939}",Today’s Paper,"Quotation of the Day for Thursday, February 1, 2018.",[],https://www.nytimes.com/2018/01/31/todayspaper/quotation-of-the-day-caring-for-the-old-and-the-frail-while-enduring-transit-snarls.html,article,Quote
Mueller Zeros In on Story Put Together About Trump Tower Meeting,2018-02-01,0.4215,"{'neg': 0.0, 'neu': 0.938, 'pos': 0.063, 'compound': 0.4215}",U.S.,"Robert S. Mueller III, the special counsel, has pressed witnesses about a statement hastily written last summer aboard Air Force One and wants to know more from President Trump.","['Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Special Prosecutors (Independent Counsel)', 'United States Politics and Government', 'Presidential Election of 2016']",https://www.nytimes.com/2018/01/31/us/politics/trump-russia-hope-hicks-mueller.html,article,News
Trump’s Speech Leaves Two Sides Further Apart Than Ever on Immigration,2018-02-01,0.6915,"{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.6915}",U.S.,"If the president believed his State of the Union address would bring the bipartisan agreement he says he seeks any closer, he received little encouragement on Wednesday.","['Deferred Action for Childhood Arrivals', 'Dream Act (Development, Relief and Education for Minors Act)', 'Illegal Immigration', 'Citizenship and Naturalization', 'United States Politics and Government', 'State of the Union Message (US)']",https://www.nytimes.com/2018/01/31/us/politics/trump-state-of-the-union-immigration.html,article,News Analysis
Does Australia Prefer Secrecy to Transparency?,2018-02-01,0.296,"{'neg': 0.0, 'neu': 0.936, 'pos': 0.064, 'compound': 0.296}",World,This week’s newsletter examines Australia’s tolerance for a government that is less than open.,"['Politics and Government', 'News and News Media', 'Campaign Finance', 'Classified Information and State Secrets']",https://www.nytimes.com/2018/01/31/world/australia/secrecy-transparency-journalism-letter43.html,article,Newsletter
At the Start,2018-02-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Crosswords & Games,Damon Gulczynski begins at the beginning.,['Crossword Puzzles'],https://www.nytimes.com/2018/01/31/crosswords/daily-puzzle-2018-02-01.html,article,News
Michelle Obama Reveals What Was in the Tiffany Box From Melania Trump. You Can Sleep Now.,2018-02-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",U.S.,"It was one of the biggest mysteries in Washington since President Trump took office on Jan. 20, 2017: What did Mrs. Trump give the departing first lady in a blue box?","['Inaugurations', 'First Ladies (US)', 'White House Building (Washington, DC)']",https://www.nytimes.com/2018/01/31/us/politics/michelle-obama-melania-trump-inauguration-day-gift.html,article,News
‘The Assassination of Gianni Versace’ Episode 3: Death or Disgrace?,2018-02-01,-0.8823,"{'neg': 0.247, 'neu': 0.682, 'pos': 0.072, 'compound': -0.8823}",Arts,"At its core, this week’s episode poses a question about love: Can two people find sustenance in a marriage built on lies?",['Television'],https://www.nytimes.com/2018/01/31/arts/television/the-assassination-of-gianni-versace-american-crime-story-recap-a-random-killing.html,article,Review
"Trump as Optimist, Salesman or Bully: Mixing Messages in His First Year",2018-02-01,0.0516,"{'neg': 0.063, 'neu': 0.87, 'pos': 0.067, 'compound': 0.0516}",U.S.,"In Twitter posts, speeches and interviews, President Trump has expressed variety in his tone and viewpoint, sometimes on the same issue.",['State of the Union Message (US)'],https://www.nytimes.com/interactive/2018/01/31/us/politics/many-sides-of-trump.html,multimedia,Interactive Feature
"Britain Was a Pioneer in Outsourcing Services. Now, the Model Is ‘Broken.’",2018-02-01,-0.25,"{'neg': 0.049, 'neu': 0.919, 'pos': 0.032, 'compound': -0.25}",World,"For a generation, Britain has eagerly enlisted private contractors to provide social services. But the model may be cracking under the pressure of austerity.","['Outsourcing', 'Elder Care', 'Home Health Care', 'Local Government', 'Budgets and Budgeting', 'Government Contracts and Procurement']",https://www.nytimes.com/2018/01/31/world/europe/britain-outsourcing-elderly-care.html,article,News
"Corrections: February 1, 2018",2018-02-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Corrections,"Corrections appearing in print on Thursday, February 1, 2018.",[],https://www.nytimes.com/2018/01/31/pageoneplus/corrections-february-1-2018.html,article,Correction
Martin Odegaard’s Second Act on a Smaller Stage,2018-02-01,0.7845,"{'neg': 0.024, 'neu': 0.832, 'pos': 0.144, 'compound': 0.7845}",Sports,"Once soccer’s brightest young thing, Odegaard joined Real Madrid at age 16. But with playing time hard to come by, he moved to the Netherlands, seeking a different route to the top.",['Soccer'],https://www.nytimes.com/2018/02/01/sports/soccer/real-madrid-martin-odegaard.html,article,News
"Five Places to Go in Portland, Me.",2018-02-01,0.1511,"{'neg': 0.0, 'neu': 0.967, 'pos': 0.033, 'compound': 0.1511}",Travel,"Thompson's Point, a formerly run-down industrial zone west of the city center in Portland, is today the city’s most unlikely hot spot.",['Travel and Vacations'],https://www.nytimes.com/2018/02/01/travel/five-places-to-go-in-portland-maine.html,article,News
"F.B.I., Britain, Winter Olympics: Your Thursday Briefing",2018-02-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Briefing,Here’s what you need to know to start your day.,[],https://www.nytimes.com/2018/02/01/briefing/fbi-britain-winter-olympics.html,article,briefing
About 25% of Trump’s Re-election Spending Continues to Go to Lawyers,2018-02-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",U.S.,"As the president looks ahead to the 2020 campaign, law firms responding to the Russia inquiry continue to receive payments from re-election committees.","['Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Presidential Election of 2016', 'Presidential Election of 2020', 'Campaign Finance', 'Special Prosecutors (Independent Counsel)', 'Legal Profession', 'Political Action Committees']",https://www.nytimes.com/2018/02/01/us/politics/trump-campaign-spending-russia.html,article,News
‘Big-Air Snowboarding’ to Make Its Big Olympic Debut,2018-02-01,0.6192,"{'neg': 0.0, 'neu': 0.867, 'pos': 0.133, 'compound': 0.6192}",Magazine,Dangerous thrills accompany a new competition this year. Prepare to shred the gnar.,"['Olympic Games (2018)', 'Snowboarding']",https://www.nytimes.com/interactive/2018/02/01/magazine/winter-olympics-snowboarding-big-air.html,multimedia,Interactive Feature
The Remaking of the Hockey Goalkeeper,2018-02-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Magazine,How equipment changes turned the players from artists into technocrats. A new view of the goalie’s gear.,"['Olympic Games (2018)', 'Hockey, Ice', 'X-Rays', 'Photography']",https://www.nytimes.com/interactive/2018/02/01/magazine/winter-olympics-hockey-xrays.html,multimedia,Interactive Feature
Why Skeleton Racing Is So Brutal on the Body,2018-02-01,-0.6361,"{'neg': 0.109, 'neu': 0.862, 'pos': 0.029, 'compound': -0.6361}",Magazine,"When you’re sledding down an ice track face-first, faster than it’s legal to drive a car, you know your are dealing with some serious physics.","['Olympic Games (2018)', 'Skeleton (Sport)']",https://www.nytimes.com/interactive/2018/02/01/magazine/winter-olympics-skeleton-physic.html,multimedia,Interactive Feature
What’s on TV Thursday: ‘30 for 30’ and ‘A.P. Bio’,2018-02-01,0.5994,"{'neg': 0.0, 'neu': 0.928, 'pos': 0.072, 'compound': 0.5994}",Arts,"With the Super Bowl three days away, a new documentary delves into Bill Belichick’s relationship with his mentor, Bill Parcells. And the “Ocean’s” trilogy arrives on Netflix.","['Television', 'Movies', 'Documentary Films and Programs']",https://www.nytimes.com/2018/02/01/arts/television/whats-on-tv-thursday-30-for-30-and-ap-bio.html,article,Schedule
The Lonely Mission of India’s Sole Luger,2018-02-01,0.25,"{'neg': 0.048, 'neu': 0.885, 'pos': 0.067, 'compound': 0.25}",Magazine,"For more than two decades, he has zipped downhill faster than any other Asian competing in his sport. Will the 2018 Olympics bring his country glory?","['Olympic Games (2018)', 'Luge Racing']",https://www.nytimes.com/interactive/2018/02/01/magazine/winter-olympics-luge-india.html,multimedia,Interactive Feature
Chirlane McCray to Lead Effort to Help Female Inmates at Rikers,2018-02-01,0.9157,"{'neg': 0.0, 'neu': 0.79, 'pos': 0.21, 'compound': 0.9157}",New York,"Mayor Bill de Blasio will earmark $6 million to improve female inmates’ quality of life at Rikers, and offer mental health and job training.","['Women and Girls', 'Prisons and Prisoners', 'Children and Childhood']",https://www.nytimes.com/2018/02/01/nyregion/chirlane-mccray-rikers-women-inmates.html,article,News
Running Dry in Cape Town,2018-02-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Opinion,"This South African city is running out of water, resulting in sharp restrictions that are forcing residents to reimagine how they might live.","['Water', 'Drought', 'Global Warming']",https://www.nytimes.com/2018/02/01/opinion/cape-town-drought-day-zero.html,article,Op-Ed
Word + Quiz: dampen,2018-02-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",The Learning Network,This word has appeared in 91 articles on nytimes.com in the past year.,[],https://www.nytimes.com/2018/02/01/learning/01WODLN.html,article,News
You’ve Probably Given Up on Your Resolution. Let’s Get Back on Track.,2018-02-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Smarter Living,We can stick it out together and keep each other accountable.,"['New Year', ""Valentine's Day""]",https://www.nytimes.com/2018/02/01/smarter-living/get-your-resolution-back-on-track.html,article,News
Real Friends vs. Facebook Friends,2018-02-01,0.4767,"{'neg': 0.0, 'neu': 0.881, 'pos': 0.119, 'compound': 0.4767}",The Learning Network,What is this image saying?,[],https://www.nytimes.com/2018/02/01/learning/real-friends-vs-facebook-friends.html,article,News
A Visit to the Tense Front Line Between Kurds and Turks,2018-02-01,0.2732,"{'neg': 0.108, 'neu': 0.756, 'pos': 0.136, 'compound': 0.2732}",World,"A reporter’s visit to the front line in Manbij, Syria, found that Kurdish rebels’ fears of a Turkish advance have been dispelled by American military assurances of support.","['Kurds', 'United States Defense and Military Forces', 'United States International Relations']",https://www.nytimes.com/2018/02/01/world/middleeast/syria-turkey-kurds-militias.html,article,News
Teaching Activities for: ‘‘Chain Migration’ Has Become a Weaponized Phrase. Here Are the Facts Behind It.’,2018-02-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",The Learning Network,"How, and why, has the term become a point of contention between Democrats and Republicans?",[],https://www.nytimes.com/2018/02/01/learning/teaching-activities-for-chain-migration-has-become-a-weaponized-phrase-here-are-the-facts-behind-it.html,article,News
High-Ranking Communist Rebel Is Arrested in Philippines,2018-02-01,-0.607,"{'neg': 0.193, 'neu': 0.735, 'pos': 0.071, 'compound': -0.607}",World,"The detention of Rafael Baylosis, 69, was the latest signal that President Rodrigo Duterte is not interested in resuming peace talks.",[],https://www.nytimes.com/2018/02/01/world/asia/philippines-communist-rebel.html,article,News
Letter of Recommendation: Hysterectomies,2018-02-01,-0.128,"{'neg': 0.042, 'neu': 0.958, 'pos': 0.0, 'compound': -0.128}",Magazine,Recognizing the power of cutting out the things that don’t work for you — even a uterus.,"['Hysterectomies', 'Pain', 'Women and Girls', 'Fibroids', 'Uterus']",https://www.nytimes.com/2018/02/01/magazine/letter-of-recommendation-hysterectomies.html,article,News
Should Schools Teach You How to Be Happy?,2018-02-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",The Learning Network,Or should they focus only on academics?,[],https://www.nytimes.com/2018/02/01/learning/should-schools-teach-you-how-to-be-happy.html,article,News
A Doctor’s Painful Struggle With an Opioid-Addicted Patient,2018-02-01,-0.8909,"{'neg': 0.27, 'neu': 0.679, 'pos': 0.051, 'compound': -0.8909}",Magazine,What happens when the therapeutic alliance turns into a disturbing dance of deception?,"['Opioids and Opiates', 'Addiction (Psychology)']",https://www.nytimes.com/2018/02/01/magazine/a-doctors-painful-struggle-with-an-opioid-addicted-patient.html,article,News
36 Hours in Orlando,2018-02-01,0.3612,"{'neg': 0.0, 'neu': 0.941, 'pos': 0.059, 'compound': 0.3612}",Travel,"Don’t equate Orlando with mouse ears and thrill rides: The city is a checkerboard of intriguing neighborhoods filled with intriguing galleries, shops and restaurants.",['Travel and Vacations'],https://www.nytimes.com/interactive/2018/02/01/travel/what-to-do-36-hours-in-orlando-florida.html,multimedia,Interactive Feature
Jessica Williams and Phoebe Robinson Save It for the Stage,2018-02-01,0.4939,"{'neg': 0.0, 'neu': 0.942, 'pos': 0.058, 'compound': 0.4939}",Arts,"Ms. Williams and Ms. Robinson, who are bringing their “2 Dope Queens” podcast to HBO, talk about hair budgets, meeting Bono and #MeToo.","['Podcasts', 'ACTORS AND ACTRESSES']",https://www.nytimes.com/2018/02/01/arts/jessica-williams-and-phoebe-robinson-save-it-for-the-stage.html,article,News
Tests Indicated His Infection Was Getting Better. Why Did He Feel Worse?,2018-02-01,-0.5661,"{'neg': 0.154, 'neu': 0.727, 'pos': 0.119, 'compound': -0.5661}",Magazine,"Normally a workhorse, he began feeling strangely exhausted. Then he ended up in the intensive-care unit.","['Infections', 'Bacteria']",https://www.nytimes.com/2018/02/01/magazine/tests-indicated-his-infection-was-getting-better-why-did-he-feel-worse.html,article,News
The Next Big Volcano Could Briefly Cool Earth. NASA Wants to Be Ready.,2018-02-01,0.7269,"{'neg': 0.0, 'neu': 0.88, 'pos': 0.12, 'compound': 0.7269}",Climate,"By studying the natural effects of a large volcanic eruption, scientists could learn about how we might deliberately cool the planet in the future.","['Volcanoes', 'Global Warming', 'Research', 'Balloons', 'Sulfur and Sulfur Compounds', 'Ozone']",https://www.nytimes.com/2018/02/01/climate/volcano-geoengineering.html,article,News
Amy Chua: By the Book,2018-02-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Books,The law professor and author Amy Chua never read parenting guides when her children were young — “Maybe that was my problem!” — and didn’t intend to write one with “Battle Hymn of the Tiger Mother.”,"['Books and Literature', 'Writing and Writers']",https://www.nytimes.com/2018/02/01/books/review/amy-chua-by-the-book.html,article,News
The Smiling Axolotl Hides a Secret: A Giant Genome,2018-02-01,0.5106,"{'neg': 0.041, 'neu': 0.839, 'pos': 0.12, 'compound': 0.5106}",Science,"The Mexican salamander has largest genome ever sequenced, which may account for its unique regenerative abilities.","['Genetics and Heredity', 'AMPHIBIANS', 'Salamanders']",https://www.nytimes.com/2018/02/01/science/axolotl-genes-limbs.html,article,News
"As Strongmen Steamroll Their Opponents, U.S. Is Silent",2018-02-01,0.1779,"{'neg': 0.042, 'neu': 0.883, 'pos': 0.075, 'compound': 0.1779}",World,"Across the world, autocratic leaders are engaging in increasingly brazen behavior as they dispense with even a fig leaf of democratic practice.","['United States International Relations', 'Human Rights and Human Rights Violations']",https://www.nytimes.com/2018/02/01/world/middleeast/trump-sisi-egypt-strongmen.html,article,News
The Right Way to Order Room Service at a Hotel,2018-02-01,0.4939,"{'neg': 0.0, 'neu': 0.925, 'pos': 0.075, 'compound': 0.4939}",Travel,Room service has a reputation for being overpriced and under-seasoned. Here are a few techniques to make sure your room service meals are worth your money and appetite.,"['Travel and Vacations', 'Hotels and Travel Lodgings', 'Cooking and Cookbooks']",https://www.nytimes.com/2018/02/01/travel/room-service-tips.html,article,News
A Debut Novel Traces the Boundary Between Life and Death,2018-02-01,0.3182,"{'neg': 0.0, 'neu': 0.937, 'pos': 0.063, 'compound': 0.3182}",Books,"“The Afterlives,” by Thomas Pierce, explores the fluidity of human existence.",['Books and Literature'],https://www.nytimes.com/2018/02/01/books/review/the-afterlives-thomas-pierce.html,article,Review
The Sickness of Our Time: Is It Populism or Fascism?,2018-02-01,-0.7579,"{'neg': 0.199, 'neu': 0.73, 'pos': 0.071, 'compound': -0.7579}",Books,"In “To Fight Against This Age,” Rob Riemen argues that culture and humanism are the best weapons against modern anti-liberal trends.","['Books and Literature', 'Politics and Government']",https://www.nytimes.com/2018/02/01/books/review/to-fight-against-this-age-rob-riemen.html,article,Review
I Buy Fancy Bread Just to Let It Grow Stale. Here’s Why.,2018-02-01,0.8151,"{'neg': 0.0, 'neu': 0.826, 'pos': 0.174, 'compound': 0.8151}",Magazine,"Caramelized onions, rich stock and crusty bread combine to create this irresistible panade.","['Cooking and Cookbooks', 'Bread', 'Recipes', 'Water']",https://www.nytimes.com/2018/02/01/magazine/fancy-bread-stale-panade-onions.html,article,News
Republicans Stuff Education Bill With Conservative Social Agenda,2018-02-01,-0.34,"{'neg': 0.05, 'neu': 0.95, 'pos': 0.0, 'compound': -0.34}",U.S.,"The bill contains measures sought by religious schools and free-speech advocates, worrying some college administrators and gay-rights groups.","['Colleges and Universities', 'Law and Legislation', 'Homosexuality and Bisexuality', 'Freedom of Religion', 'Freedom of Speech and Expression']",https://www.nytimes.com/2018/02/01/us/first-amendment-education-bill.html,article,News
A Postcard View of Manhattan,2018-02-01,0.7163,"{'neg': 0.02, 'neu': 0.885, 'pos': 0.095, 'compound': 0.7163}",Real Estate,"After living in New York City, they wanted more space, fewer crowds and a car. They weren’t expecting to see the skyline.",['Renting and Leasing (Real Estate)'],https://www.nytimes.com/2018/02/01/realestate/a-postcard-view-of-manhattan.html,article,News
"They Were Super Bowl Heroes. And Then, in a Blink, They Weren’t.",2018-02-01,0.9141,"{'neg': 0.046, 'neu': 0.718, 'pos': 0.236, 'compound': 0.9141}",Sports,"There is an unusual club of receivers, including Larry Fitzgerald and Randy Moss, who made a stunning catch that briefly appeared to secure a championship. Here are memories of what almost was.","['Football', 'Super Bowl']",https://www.nytimes.com/2018/02/01/sports/football/super-bowl-heroes.html,article,News
Samantha Bee Demands an End to Arbitration in Sexual Misconduct Cases,2018-02-01,-0.0258,"{'neg': 0.097, 'neu': 0.826, 'pos': 0.077, 'compound': -0.0258}",Arts,"Bee interviewed the former Fox News host Gretchen Carlson about so-called forced arbitration clauses, which can silence victims of sexual misconduct.",[],https://www.nytimes.com/2018/02/01/arts/television/samantha-bee-forced-arbitration-sexual-misconduct.html,article,News
The Rohingya Suffer Real Horrors. So Why Are Some of Their Stories Untrue?,2018-02-01,-0.81,"{'neg': 0.148, 'neu': 0.852, 'pos': 0.0, 'compound': -0.81}",World,Genuine atrocities have turned them into refugees. But the blurring of fact and fiction in the camps risks undercutting their case against Myanmar.,"['Rohingya (Ethnic Group)', 'Refugees and Displaced Persons', 'Humanitarian Aid', 'News and News Media']",https://www.nytimes.com/2018/02/01/world/asia/rohingya-myanmar-camps.html,article,News
A ‘Blue’ Florida? There Are No Quick Demographic Fixes for Democrats,2018-02-01,-0.3527,"{'neg': 0.079, 'neu': 0.882, 'pos': 0.038, 'compound': -0.3527}",The Upshot,Why a big influx of Puerto Ricans and the potential return of voting rights for felons aren’t as meaningful as some might assume for 2020. ,"['Voter Registration and Requirements', 'Presidential Election of 2020', 'Ex-Convicts', 'United States Politics and Government']",https://www.nytimes.com/2018/02/01/upshot/a-blue-florida-there-are-no-quick-demographic-fixes-for-democrats.html,article,News
28 Russian Athletes Win Appeals of Doping Bans,2018-02-01,0.103,"{'neg': 0.035, 'neu': 0.922, 'pos': 0.043, 'compound': 0.103}",Sports,The Court of Arbitration for Sport overturned the penalties. But the I.O.C. said it might not allow the athletes to compete in South Korea.,"['Doping (Sports)', 'Olympic Games (2018)']",https://www.nytimes.com/2018/02/01/sports/olympics/russia-doping-ban.html,article,News
"Secret Memo, Winter Games, Facebook: Your Thursday Briefing",2018-02-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Briefing,Here’s what you need to know to start your day.,[],https://www.nytimes.com/2018/02/01/briefing/secret-memo-winter-games-facebook.html,article,briefing
