headline,date,compound_score,SA,section,abstract,keywords,url,doc_type,material_type
"Corrections: March 1, 2021",2021-03-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Corrections,"Corrections that appeared in print on Monday, March 1, 2021.",[],https://www.nytimes.com/2021/02/28/pageoneplus/corrections-march-1-2021.html,article,News
Quotation of the Day: Salvador’s Combative Boss May Tighten Grip in Vote,2021-03-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Today’s Paper,"Quotation of the Day for Monday, March 1, 2021.",[],https://www.nytimes.com/2021/02/28/todayspaper/quotation-of-the-day-salvadors-combative-boss-may-tighten-grip-in-vote.html,article,Quote
Collin Morikawa Wins Workday Title on a Day of Tributes to Woods,2021-03-01,0.9382,"{'neg': 0.035, 'neu': 0.711, 'pos': 0.254, 'compound': 0.9382}",Sports,"Morikawa, 24, who won the 2020 P.G.A. Championship in August, is doing things only Tiger Woods had done before turning 25.",['Golf'],https://www.nytimes.com/2021/02/28/sports/golf/pga-workday-final-round.html,article,News
"Emma Corrin, as Princess Diana, wins her first Golden Globe for ‘The Crown.’",2021-03-01,0.8402,"{'neg': 0.0, 'neu': 0.82, 'pos': 0.18, 'compound': 0.8402}",Movies,"The 25-year-old actress, a relative unknown, created a sympathetic portrayal of the princess in the early years of her marriage.","['Television', 'Golden Globes (Awards)']",https://www.nytimes.com/2021/02/28/movies/emma-corrin-princess-diana.html,article,News
Your Monday Briefing,2021-03-01,-0.5321,"{'neg': 0.159, 'neu': 0.776, 'pos': 0.065, 'compound': -0.5321}",Briefing,Protests against Spain’s biting economic crisis.,"['Defense and Military Forces', 'Politics and Government', 'Quarantine (Life and Culture)', 'Coronavirus (2019-nCoV)', 'United States International Relations', 'Hong Kong Protests (2019)', 'Deaths (Fatalities)', 'Great Britain Withdrawal from EU (Brexit)', 'Demonstrations, Protests and Riots']",https://www.nytimes.com/2021/02/28/briefing/spain-protests-coronavirus-hong-kong.html,article,briefing
"‘Minari’ wins best foreign-language film, but not without controversy.",2021-03-01,0.8248,"{'neg': 0.0, 'neu': 0.829, 'pos': 0.171, 'compound': 0.8248}",Movies,"The movie competed in the category even though it was filmed in the United States and its director, Lee Isaac Chung, is American.","['Golden Globes (Awards)', 'Movies']",https://www.nytimes.com/2021/02/28/movies/minari-foreign-language-film.html,article,News
‘Allen v. Farrow’ Episode 2 Recap: A Family Torn Apart,2021-03-01,-0.836,"{'neg': 0.207, 'neu': 0.793, 'pos': 0.0, 'compound': -0.836}",Arts,"Seven months after the shocking discovery of Woody Allen’s relationship with Soon-Yi Previn, he was accused of sexually abusing Dylan Farrow.","['Documentary Films and Programs', 'Television', 'Sex Crimes', 'Archives and Records']",https://www.nytimes.com/2021/02/28/arts/television/allen-v-farrow-episode-2-recap.html,article,News
Chloé Zhao becomes the first Asian woman to win the Golden Globe for best director.,2021-03-01,0.9509,"{'neg': 0.0, 'neu': 0.739, 'pos': 0.261, 'compound': 0.9509}",Movies,Zhao also became the first woman to be named best director since Barbra Streisand won for “Yentl” almost 40 years ago.,"['Movies', 'Golden Globes (Awards)', 'Asian-Americans', 'Women and Girls']",https://www.nytimes.com/2021/02/28/movies/chloe-zhao-asian-director.html,article,News
Transcript: Jane Fonda calls for diversity in Golden Globe nominees and voters.,2021-03-01,0.5859,"{'neg': 0.057, 'neu': 0.825, 'pos': 0.118, 'compound': 0.5859}",Movies,The winner of the Cecil B. DeMille Award for lifetime achievement cited “I May Destroy You” and other productions that “deepened my empathy for what being Black has meant.”,"['Movies', 'Golden Globes (Awards)']",https://www.nytimes.com/2021/02/28/movies/jane-fonda-golden-globes.html,article,News
Chadwick Boseman wins a best actor Golden Globe and his widow accepts in an emotional speech.,2021-03-01,0.765,"{'neg': 0.112, 'neu': 0.67, 'pos': 0.218, 'compound': 0.765}",Movies,"It was the final role — and first win — for the late star of “Ma Rainey’s Black Bottom,” who died in August from colon cancer at age 43.","['Black People', 'Blacks', 'Actors and Actresses', 'Movies', 'Golden Globes (Awards)']",https://www.nytimes.com/2021/02/28/movies/chadwick-boseman-golden-globes.html,article,News
"At This Year’s Golden Globes, You Had to (Not) Be There",2021-03-01,-0.25,"{'neg': 0.056, 'neu': 0.909, 'pos': 0.035, 'compound': -0.25}",Arts,"Beset by onscreen and offscreen problems, this year’s show was not the same boozy escape.","['Television', 'Golden Globes (Awards)']",https://www.nytimes.com/2021/02/28/arts/television/review-golden-globes.html,article,Review
Trump Revives Familiar Falsehoods in CPAC Speech,2021-03-01,0.6369,"{'neg': 0.068, 'neu': 0.747, 'pos': 0.186, 'compound': 0.6369}",U.S.,The former president attacked his successor and continued to claim that he won the 2020 election.,"['United States Politics and Government', 'Rumors and Misinformation']",https://www.nytimes.com/2021/02/28/us/politics/trump-cpac-fact-check.html,article,News
"How One Sports Season Fell Apart, Even in a Bubble",2021-03-01,0.8591,"{'neg': 0.0, 'neu': 0.814, 'pos': 0.186, 'compound': 0.8591}",Sports,"Players in the National Women’s Hockey League left Lake Placid, N.Y., wishing there had been better communication as positive tests increased.","['Hockey, Ice']",https://www.nytimes.com/2021/03/01/sports/hockey/how-the-nwhl-bubble-fell-apart.html,article,News
C. Vivian Stringer Is the Thread Between the W.N.B.A.’s Emerging Stars,2021-03-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Sports,The Liberty’s Betnijah Laney and Erica Wheeler of the Los Angeles Sparks are coming into their own after winding paths with a key intersection: Stringer’s coaching at Rutgers.,"['Coaches and Managers', 'Basketball (College)', 'Basketball']",https://www.nytimes.com/2021/03/01/sports/basketball/c-vivian-stringer-rutgers.html,article,News
Behind the Lines of Britain’s Covid War,2021-03-01,-0.2617,"{'neg': 0.103, 'neu': 0.827, 'pos': 0.07, 'compound': -0.2617}",World,"The government has laid out plans for gradual reopening. But in cramped intensive care wards, teeming with patients and doctors near despair, the battle is unrelenting.","['Coronavirus Reopenings', 'Coronavirus (2019-nCoV)', 'Funerals and Memorials', 'Morgues and Mortuaries', 'Disease Rates', 'Deaths (Fatalities)', 'Hospitals']",https://www.nytimes.com/interactive/2021/03/01/world/europe/uk-covid-pandemic.html,multimedia,Interactive Feature
What’s on TV This Week: ‘Soul of a Nation’ and ‘Ghostbusters’,2021-03-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Arts,A newsmagazine featuring a look at Black life in America premieres on ABC. And the “Back to the Future” trilogy airs on AMC.,['Television'],https://www.nytimes.com/2021/03/01/arts/television/whats-on-tv-this-week.html,article,News
Word of the Day: abate,2021-03-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",The Learning Network,This word has appeared in 72 articles on NYTimes.com in the past year.,[],https://www.nytimes.com/2021/03/01/learning/word-of-the-day-abate.html,article,News
Ron Johnson Says He Still Has Many Unanswered Questions,2021-03-01,0.2341,"{'neg': 0.09, 'neu': 0.806, 'pos': 0.104, 'compound': 0.2341}",U.S.,"The Republican senator from Wisconsin is known for regularly promoting fringe theories favored by the right, most recently questioning the fact that pro-Trump rioters attacked the Capitol.","['Storming of the US Capitol (Jan, 2021)', 'Antifa Movement (US)', 'Elections, Senate', 'United States Politics and Government', 'Fringe Groups and Movements', 'Right-Wing Extremism and Alt-Right']",https://www.nytimes.com/2021/03/01/us/politics/ron-johnson-capitol-riot.html,article,News
Thousands of Farmworkers Are Prioritized for the Coronavirus Vaccine,2021-03-01,-0.323,"{'neg': 0.057, 'neu': 0.943, 'pos': 0.0, 'compound': -0.323}",U.S.,"A landmark initiative in California is taking vaccines to the fields, targeting an immigrant work force that is at high risk for Covid-19. Many of the workers are undocumented.","['Vaccination and Immunization', 'Migrant Labor (Agriculture)', 'Coronavirus (2019-nCoV)']",https://www.nytimes.com/2021/03/01/us/coronavirus-vaccine-farmworkers-california.html,article,News
How Pro-Trump Forces Pushed a Lie About Antifa at the Capitol Riot,2021-03-01,-0.8834,"{'neg': 0.159, 'neu': 0.806, 'pos': 0.035, 'compound': -0.8834}",U.S.,"On social media, on cable networks and even in the halls of Congress, supporters of Donald J. Trump tried to rewrite history in real time, pushing the fiction that left-wing agitators were to blame for the violence on Jan. 6.","['Antifa Movement (US)', 'Storming of the US Capitol (Jan, 2021)', 'Demonstrations, Protests and Riots', 'Capitol Building (Washington, DC)', 'United States Politics and Government', 'News and News Media', 'Right-Wing Extremism and Alt-Right']",https://www.nytimes.com/2021/03/01/us/politics/antifa-conspiracy-capitol-riot.html,article,News
Cuomo Under Fire Over Sexual Harassment Allegations,2021-03-01,-0.8442,"{'neg': 0.224, 'neu': 0.776, 'pos': 0.0, 'compound': -0.8442}",New York,The governor acknowledged that “some of the things I have said have been misinterpreted as an unwanted flirtation.”,"['Libraries and Librarians', 'Elections, Governors', 'Sexual Harassment', 'Women and Girls']",https://www.nytimes.com/2021/03/01/nyregion/cuomo-sexual-harassment.html,article,briefing
The Best and Worst of the Golden Globes,2021-03-01,0.4019,"{'neg': 0.121, 'neu': 0.732, 'pos': 0.146, 'compound': 0.4019}",Movies,"Amid deeply moving moments (like the speech by Chadwick Boseman’s widow), there were technical difficulties and the strange sight of long-distance hosts pretending to be on the same stage.","['Quarantine (Life and Culture)', 'Movies', 'Actors and Actresses', 'Golden Globes (Awards)', 'Television', 'Race and Ethnicity']",https://www.nytimes.com/2021/03/01/movies/best-worst-golden-globes.html,article,News
How Should Parents Support a Student Who Has Fallen Behind in School?,2021-03-01,0.1926,"{'neg': 0.103, 'neu': 0.759, 'pos': 0.137, 'compound': 0.1926}",The Learning Network,What advice would you give to a peer who is struggling with schoolwork and feeling like catching up is impossible?,[],https://www.nytimes.com/2021/03/01/learning/how-should-parents-support-a-student-who-has-fallen-behind-in-school.html,article,News
If Government Did Its Job We Might Not Need GoFundMe,2021-03-01,0.6124,"{'neg': 0.027, 'neu': 0.871, 'pos': 0.102, 'compound': 0.6124}",Opinion,"The crowdfunding platform helps people pay their rent and medical bills. Its chief executive, Tim Cadogan, says it was never meant to be a social safety net.","['Crowdfunding (Internet)', 'Stimulus (Economic)', 'Coronavirus (2019-nCoV)']",https://www.nytimes.com/2021/03/01/opinion/sway-kara-swisher-tim-cadogan.html,article,Op-Ed
So You Saved a Little Money This Past Year. Now What?,2021-03-01,0.9025,"{'neg': 0.0, 'neu': 0.808, 'pos': 0.192, 'compound': 0.9025}",Style,"If you’ve been fortunate enough to put away some cash, here are a few ideas on what to do with it.","['Content Type: Service', 'Banking and Financial Institutions', 'Quarantine (Life and Culture)', 'Personal Finances']",https://www.nytimes.com/2021/03/01/style/money-advice-pandemic-savings.html,article,News
Diagnosing Autism in the Pandemic,2021-03-01,-0.7371,"{'neg': 0.147, 'neu': 0.853, 'pos': 0.0, 'compound': -0.7371}",Well,Autism spectrum disorder is often suspected when young children stand out as being different from their peers. That can be much harder in this isolated time.,"['Children and Childhood', 'Autism', 'Quarantine (Life and Culture)', 'Telemedicine', 'Anxiety and Stress', 'Parenting', 'Families and Family Life']",https://www.nytimes.com/2021/03/01/well/family/diagnosing-autism-in-the-pandemic.html,article,News
Why I Overcame My Vaccine Hesitancy,2021-03-01,0.296,"{'neg': 0.0, 'neu': 0.954, 'pos': 0.046, 'compound': 0.296}",Well,"The more people who become immune to the virus, the less this scourge will be able to mutate and evade the vaccines already available.","['Coronavirus (2019-nCoV)', 'Vaccination and Immunization']",https://www.nytimes.com/2021/03/01/well/live/vaccine-hesitancy.html,article,News
She Was Seen as a Victim in the Sarah Lawrence Cult Case. Now She’s Charged.,2021-03-01,-0.7269,"{'neg': 0.098, 'neu': 0.902, 'pos': 0.0, 'compound': -0.7269}",New York,"Isabella Pollok was one of the students at Sarah Lawrence College who prosecutors said was exploited by a classmate’s father, Lawrence V. Ray. Now she is under indictment, too.","['Women and Girls', 'Human Trafficking', 'Psychology and Psychologists', 'Sex Crimes', 'Religious Cults']",https://www.nytimes.com/2021/03/01/nyregion/lawrence-ray-sarah-lawrence-cult.html,article,News
Biden Seeks Help on Border From Mexican President,2021-03-01,0.6705,"{'neg': 0.0, 'neu': 0.906, 'pos': 0.094, 'compound': 0.6705}",U.S.,"As the president looks to undo his predecessor’s immigration policies, he is hoping for cooperation from a Mexican counterpart who was a contributor to them.","['United States Politics and Government', 'United States International Relations', 'Immigration and Emigration', 'Illegal Immigration']",https://www.nytimes.com/2021/03/01/us/politics/biden-amlo-mexico.html,article,News
"Warren Revives Wealth Tax, Citing Pandemic Inequalities",2021-03-01,0.85,"{'neg': 0.0, 'neu': 0.751, 'pos': 0.249, 'compound': 0.85}",Business Day,"A tax on the net worth of America’s wealthiest individuals remains popular with voters, but has yet to be embraced by President Biden.","['Taxation', 'High Net Worth Individuals', 'United States Economy', 'United States Politics and Government', 'Federal Taxes (US)', 'Coronavirus (2019-nCoV)', 'Law and Legislation']",https://www.nytimes.com/2021/03/01/business/elizabeth-warren-wealth-tax.html,article,News
A Texas Couple Try a Rent-to-Own Apartment on the Lower East Side,2021-03-01,-0.296,"{'neg': 0.046, 'neu': 0.954, 'pos': 0.0, 'compound': -0.296}",Real Estate,Most apartments are either for sale or for rent. The one they chose was both.,"['Renting and Leasing (Real Estate)', 'Real Estate and Housing (Residential)', 'Quarantine (Life and Culture)']",https://www.nytimes.com/2021/03/01/realestate/renters-lower-east-side.html,article,News
China Charges Ahead With a National Digital Currency,2021-03-01,-0.5106,"{'neg': 0.075, 'neu': 0.925, 'pos': 0.0, 'compound': -0.5106}",Technology,"The electronic Chinese yuan is now being tested in cities such as Shenzhen, Shanghai and Beijing. No other major power is as far along with a homegrown digital currency.","['Virtual Currency', 'Renminbi (Currency)', 'Politics and Government', 'Bitcoin (Currency)', 'Banking and Financial Institutions', 'Currency', 'Mobile Commerce and Payments', 'Mobile Applications', 'Innovation', 'Computers and the Internet']",https://www.nytimes.com/2021/03/01/technology/china-national-digital-currency.html,article,News
Sexual Harassment Claims Against Cuomo: What We Know So Far,2021-03-01,-0.886,"{'neg': 0.236, 'neu': 0.764, 'pos': 0.0, 'compound': -0.886}",New York,"Multiple women have accused Gov. Andrew Cuomo of sexual harassment or inappropriate behavior, prompting calls for his resignation.","['Politics and Government', 'Sexual Harassment', 'Nursing Homes', 'Coronavirus (2019-nCoV)', 'Special Prosecutors (Independent Counsel)']",https://www.nytimes.com/article/cuomo-sexual-harassment-nursing-homes-covid-19.html,article,News
"Cuomo in Crisis, Republicans Emerging: Updates From New York’s Mayoral Race",2021-03-01,-0.8481,"{'neg': 0.139, 'neu': 0.861, 'pos': 0.0, 'compound': -0.8481}",New York,"Several major candidates called for an investigation into Gov. Andrew M. Cuomo, as two Republicans vied for key endorsements.","['Elections, Mayors', 'Primaries and Caucuses', 'Sexual Harassment', 'Endorsements', 'Coronavirus Reopenings']",https://www.nytimes.com/2021/03/01/nyregion/mayor-race-nyc-takeaways.html,article,News
Surf’s Up. The Temperature Isn’t.,2021-03-01,0.6465,"{'neg': 0.066, 'neu': 0.793, 'pos': 0.141, 'compound': 0.6465}",Travel,Growing numbers of surfers are taking to the Great Lakes — even when the weather is well below freezing.,"['Surfing', 'Lakes', 'Snow and Snowstorms', 'Travel and Vacations']",https://www.nytimes.com/2021/03/01/travel/winter-lake-surfers-canada.html,article,News
Trump 2.0 Looks an Awful Lot Like Trump 2020,2021-03-01,-0.128,"{'neg': 0.087, 'neu': 0.841, 'pos': 0.072, 'compound': -0.128}",Opinion,Are we really going to do this again?,"['United States Politics and Government', 'Presidential Election of 2024', 'Third-Party Politics (US)', 'United States Economy', 'Coronavirus Reopenings', 'Conservatism (US Politics)', 'Education (K-12)', 'Stimulus (Economic)']",https://www.nytimes.com/2021/03/01/opinion/trump-cpac.html,article,Op-Ed
Thousands of farmworkers are prioritized for vaccinations.,2021-03-01,0.8779,"{'neg': 0.0, 'neu': 0.835, 'pos': 0.165, 'compound': 0.8779}",World,"The desert valley tucked behind the San Jacinto Mountains in California is best known for the Coachella music festival and a series of lush resort towns where well-heeled snowbirds go to golf, sunbathe and party.",['internal-essential'],https://www.nytimes.com/2021/03/01/world/thousands-of-farmworkers-are-prioritized-for-vaccinations.html,article,News
"In a packed intensive care unit, here’s a glimpse behind the lines of Britain’s Covid war.",2021-03-01,0.6705,"{'neg': 0.031, 'neu': 0.87, 'pos': 0.099, 'compound': 0.6705}",World,"Britain often tried to ignore the coronavirus as it advanced from Asia to northern Italy to the United States, leapfrogging political and geographic boundaries, carried by airline passengers and cruise ship vacationers just as the government entered the final phase of the departure from the European Union.",['internal-essential'],https://www.nytimes.com/2021/03/01/world/in-a-packed-intensive-care-unit-heres-a-glimpse-behind-the-lines-of-britains-covid-war.html,article,News
March Vocabulary Challenge,2021-03-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",The Learning Network,How many of our recent Words of the Day can you use correctly in a 50-word story? Send us yours by March 25.,[],https://www.nytimes.com/2021/03/01/learning/march-vocabulary-challenge.html,article,News
Texas After the Storm,2021-03-01,0.0,"{'neg': 0.052, 'neu': 0.896, 'pos': 0.052, 'compound': 0.0}",Podcasts,"Even as the cold has lifted and the ice has melted, the true depth of the devastation remains hidden. We look at the aftermath of the storm through the eyes of three women.","['Coronavirus (2019-nCoV)', 'Power Failures and Blackouts', 'Electric Light and Power']",https://www.nytimes.com/2021/03/01/podcasts/the-daily/texas-winter-storm-blackouts-electricity.html,article,News
The $1.9 Trillion Question in the Senate,2021-03-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Briefing,And what else you need to know today.,[],https://www.nytimes.com/2021/03/01/briefing/iran-talks-andrew-cuomo-golden-globes-winners.html,article,briefing
Why Is China Still Going After Hong Kong So Hard?,2021-03-01,0.7351,"{'neg': 0.0, 'neu': 0.85, 'pos': 0.15, 'compound': 0.7351}",Opinion,President Xi Jinping may be putting personal ambition ahead of his country’s best interests.,['Secession and Independence Movements'],https://www.nytimes.com/2021/03/01/opinion/hong-kong-security-law.html,article,Op-Ed
"The Philippines begins its inoculation campaign, but public distrust runs deep.",2021-03-01,-0.8847,"{'neg': 0.182, 'neu': 0.773, 'pos': 0.045, 'compound': -0.8847}",World,"MANILA — The Philippines, which has had one of the worst coronavirus outbreaks in Southeast Asia, began its inoculation campaign on Monday even as the government struggled to reassure a population wary of foreign-made vaccines.",['internal-essential'],https://www.nytimes.com/2021/03/01/world/the-philippines-begins-its-inoculation-campaign-but-public-distrust-runs-deep.html,article,News
Meteor Streaks Like a Firework Across U.K. Night Sky,2021-03-01,0.3612,"{'neg': 0.0, 'neu': 0.938, 'pos': 0.062, 'compound': 0.3612}",World,Those who looked up just before 10 p.m. on Sunday were treated to the sight of a fireball meteor.,"['Meteors and Meteorites', 'Space and Astronomy']",https://www.nytimes.com/2021/03/01/world/europe/meteor-uk.html,article,News
Hundreds in Rare Hong Kong Protest as Opposition Figures Are Charged,2021-03-01,-0.6597,"{'neg': 0.221, 'neu': 0.661, 'pos': 0.118, 'compound': -0.6597}",World,A Chinese official has called for severe punishment of opposition figures facing charges under a new national security law.,"['Hong Kong Protests (2019)', 'Politics and Government']",https://www.nytimes.com/2021/03/01/world/asia/hong-kong-protest.html,article,News
Welcome to Heidelberg. Please leave your car at the gates.,2021-03-01,0.6249,"{'neg': 0.028, 'neu': 0.847, 'pos': 0.125, 'compound': 0.6249}",Business Day,"Heidelberg, Germany, is at the forefront of a movement: the push to get rid of cars entirely.",[],https://www.nytimes.com/2021/03/01/business/welcome-to-heidelberg-please-leave-your-car-at-the-gates.html,article,News
Massachusetts is one of the first states to create rules around facial recognition in criminal investigations.,2021-03-01,-0.4588,"{'neg': 0.094, 'neu': 0.835, 'pos': 0.07, 'compound': -0.4588}",Business Day,"A police reform bill in Massachusetts has managed to strike a balance on regulating facial recognition, allowing law enforcement to harness the benefits of the tool while building in protections that might prevent the false arrests that have happened before, Kashmir Hill reports for The New York Times.",[],https://www.nytimes.com/2021/03/01/business/massachusetts-is-one-of-the-first-states-to-create-rules-around-facial-recognition-in-criminal-investigations.html,article,News
What Warren Buffett Is Buying,2021-03-01,-0.2732,"{'neg': 0.063, 'neu': 0.937, 'pos': 0.0, 'compound': -0.2732}",Business Day,The Oracle of Omaha isn’t taking as many risks as he used to.,"['Mergers, Acquisitions and Divestitures', 'Private Equity']",https://www.nytimes.com/2021/03/01/business/dealbook/warren-buffett-berkshire.html,article,News
U.K. officials search for a person who tested positive for a concerning variant.,2021-03-01,0.802,"{'neg': 0.0, 'neu': 0.893, 'pos': 0.107, 'compound': 0.802}",World,"LONDON — The British government was hunting on Monday for someone whose Covid-19 test sample came back positive for a concerning variant of the coronavirus first detected in Brazil, one of the first known instances of that variant in Britain.",['internal-essential'],https://www.nytimes.com/2021/03/01/world/uk-officials-search-for-a-person-who-tested-positive-for-a-concerning-variant.html,article,News
Lesson of the Day: ‘The C.D.C. Has New School Guidelines. Here’s What You Need to Know.’,2021-03-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",The Learning Network,"In this lesson, students will learn what the guidelines from the Centers for Disease Control and Prevention mean for the nation’s schools and their own. Then, they will be invited to hold a classroom debate on school reopenings.",[],https://www.nytimes.com/2021/03/01/learning/lesson-of-the-day-the-cdc-has-new-school-guidelines-heres-what-you-need-to-know.html,article,News
Police Raid F.C. Barcelona and Detain Four People,2021-03-01,-0.8779,"{'neg': 0.177, 'neu': 0.823, 'pos': 0.0, 'compound': -0.8779}",Sports,"The authorities have been investigating the club’s relationship with a company that produced disparaging content about Lionel Messi, Gerard Piqué and other star players.","['Soccer', 'Social Media', 'Libel and Slander']",https://www.nytimes.com/2021/03/01/sports/soccer/barcelona-barcagate-bartomeu.html,article,News
United Adds to Its Orders for Boeing 737 Max Planes,2021-03-01,0.836,"{'neg': 0.0, 'neu': 0.863, 'pos': 0.137, 'compound': 0.836}",Business Day,"The airline is also speeding up deliveries of the planes in a show of confidence in the jet, which was recently allowed to fly again after major updates.","['AIRLINES AND AIRPLANES', 'Coronavirus (2019-nCoV)', 'Boeing 737 Max Groundings and Safety Concerns (2019)']",https://www.nytimes.com/2021/03/01/business/united-airlines-boeing-737-max.html,article,News
Smudging the Line Between Art and Activism,2021-03-01,-0.1779,"{'neg': 0.044, 'neu': 0.956, 'pos': 0.0, 'compound': -0.1779}",T Magazine,Do artists have a duty to directly confront the injustices and inequalities around them?,"['Art', 'Photography']",https://www.nytimes.com/2021/03/01/t-magazine/art-activism-advocacy.html,article,News
"LaToya Ruby Frazier, American Witness",2021-03-01,-0.5719,"{'neg': 0.093, 'neu': 0.907, 'pos': 0.0, 'compound': -0.5719}",T Magazine,"A marriage of art and activism, the artist’s searing photographs reveal the human toll of economic injustice.","['Black People', 'Blacks', 'Families and Family Life', 'Content Type: Personal Profile', 'Photography', 'Race and Ethnicity', 'Labor and Jobs']",https://www.nytimes.com/2021/03/01/t-magazine/latoya-ruby-frazier-photography.html,article,News
"Hello, Golden Globes Red Carpet — We Missed You",2021-03-01,0.4827,"{'neg': 0.078, 'neu': 0.818, 'pos': 0.104, 'compound': 0.4827}",Style,"OK, it was mostly virtual. But watching stars dress up again was actually a whole lot of fun.","['Quarantine (Life and Culture)', 'Fashion and Apparel', 'Golden Globes (Awards)', 'Actors and Actresses', 'your-feed-fashion']",https://www.nytimes.com/2021/03/01/style/golden-globes-red-carpet-fashion.html,article,News
