headline,date,compound_score,SA,section,abstract,keywords,url,doc_type,material_type
British officials seek a way around a vaccine watchdog’s denial of Covid shots for all 12- to 15-year-olds.,2021-09-03,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",World,"Health ministers have requested assessments from other medical officials, raising the possibility that the government could take the rare step of defying the vaccine regulator’s advice.","['Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Youth']",https://www.nytimes.com/2021/09/03/world/uk-vaccines-children.html,article,News
What’s Wrong With Sex Between Professors and Students? It’s Not What You Think.,2021-09-03,-0.4215,"{'neg': 0.124, 'neu': 0.787, 'pos': 0.09, 'compound': -0.4215}",Opinion,We need to get beyond evaluating sex solely through the lens of consent. ,"['Colleges and Universities', 'Ethics and Official Misconduct', 'Dating and Relationships', 'Graduate Schools and Students', 'Women and Girls', 'Sexual Harassment', '#MeToo Movement', 'Title IX (Gender Discrimination Legislation)', 'Workplace Hazards and Violations']",https://www.nytimes.com/2021/09/03/opinion/metoo-teachers-students-consent.html,article,Op-Ed
"Inside the Afghan Evacuation: Rogue Flights, Crowded Tents, Hope and Chaos",2021-09-03,0.0966,"{'neg': 0.055, 'neu': 0.884, 'pos': 0.061, 'compound': 0.0966}",U.S.,President Biden has insisted that the evacuation of Kabul was done as efficiently as possible. But key documents obtained by The New York Times suggest otherwise.,"['Afghanistan War (2001- )', 'Refugees and Displaced Persons', 'Evacuations and Evacuees', 'Airlifts', 'Military Bases and Installations', 'United States Defense and Military Forces', 'United States International Relations', 'Coronavirus (2019-nCoV)']",https://www.nytimes.com/2021/09/03/us/politics/afghanistan-evacuation.html,article,News
What to Watch: ’80s Romantic Comedies,2021-09-03,0.1531,"{'neg': 0.045, 'neu': 0.897, 'pos': 0.058, 'compound': 0.1531}",Movies,The Times critic Wesley Morris once called the 1989 release of the rom-com “When Harry Met Sally ...” a “moon-landing sort of event” for the genre.,['Movies'],https://www.nytimes.com/interactive/2021/09/03/movies/movie-recommendations-romantic-comedies.html,multimedia,Interactive Feature
These two rumors are going viral ahead of California’s recall election.,2021-09-03,-0.4767,"{'neg': 0.056, 'neu': 0.944, 'pos': 0.0, 'compound': -0.4767}",Technology,"Here are two that are circulating widely online, how they spread and why, state and local officials said, they are wrong.","['Voter Fraud (Election Fraud)', 'Social Media', 'Computers and the Internet', 'Elections, California Gubernatorial Recall (2021)', 'Frauds and Swindling']",https://www.nytimes.com/2021/09/03/technology/recall-election-california-rumors-newsom.html,article,News
Movie Fans Repeated ‘Candyman.’ But Not the Name of Its Director.,2021-09-03,-0.7227,"{'neg': 0.092, 'neu': 0.908, 'pos': 0.0, 'compound': -0.7227}",Arts,Bernard Rose followed up his 1992 horror classic with a Beethoven biopic and four Tolstoy adaptations. Will the new sequel give him another shot?,"['Movies', 'Content Type: Personal Profile']",https://www.nytimes.com/2021/09/03/arts/bernard-rose-candyman.html,article,News
Tell Us About Your Grocery Store’s Ethnic Aisle,2021-09-03,0.7399,"{'neg': 0.0, 'neu': 0.866, 'pos': 0.134, 'compound': 0.7399}",Food,We want to hear from shoppers across the United States who frequent stores that have an ethnic or international food aisle. Is it helpful? Do you find it outdated?,['internal-open-access'],https://www.nytimes.com/2021/09/03/dining/tell-us-about-your-grocery-stores-ethnic-aisle.html,article,News
Dixie Fire Approaches 50th Day,2021-09-03,-0.8555,"{'neg': 0.176, 'neu': 0.824, 'pos': 0.0, 'compound': -0.8555}",U.S.,"The megablaze in California has been raging since mid-July, tearing through close to 860,000 acres of mainly forest, spreading smoke across the country and destroying more than 1,200 buildings.","['Wildfires', 'Fires and Firefighters']",https://www.nytimes.com/video/us/100000007955761/dixie-fire-california-evacuations-destruction.html,multimedia,Video
"Hospitalizations for children sharply increase as Delta surges, C.D.C. studies find.",2021-09-03,0.3182,"{'neg': 0.0, 'neu': 0.933, 'pos': 0.067, 'compound': 0.3182}",Health,"Vaccinations, however, have made a difference.","['Coronavirus Delta Variant', 'Disease Rates', 'Children and Childhood', 'Research', 'Vaccination and Immunization']",https://www.nytimes.com/2021/09/03/health/delta-children-hospitalization-rates.html,article,News
Most of the apartments where New Yorkers drowned were illegal residences.,2021-09-03,-0.9485,"{'neg': 0.257, 'neu': 0.743, 'pos': 0.0, 'compound': -0.9485}",New York,"Four of the five basement apartments where people were killed in Queens were illegal conversions, as was one in Brooklyn, the Department of Buildings said.","['Accidents and Safety', 'Basements and Cellars']",https://www.nytimes.com/2021/09/03/nyregion/nyc-illegal-basement-apartment-ida.html,article,News
What Happens When Jobless Benefits Shrink,2021-09-03,0.7943,"{'neg': 0.0, 'neu': 0.804, 'pos': 0.196, 'compound': 0.7943}",Opinion,Job seekers are more likely to accept an offer when their extra federal jobless benefits expire.,"['internal-sub-only', 'Labor and Jobs', 'Unemployment Insurance', 'Unemployment', 'Federal Aid (US)', 'Inventions and Patents', 'Coronavirus (2019-nCoV)']",https://www.nytimes.com/2021/09/03/opinion/unemployment-benefits.html,article,Op-Ed
Biden Moves to Declassify Some Documents Related to Sept. 11,2021-09-03,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",U.S.,"In an executive order, the president instructed Attorney General Merrick B. Garland to publicly release the declassified documents over the next six months.","['September 11 (2001)', 'Terrorism', 'Classified Information and State Secrets', 'United States Politics and Government']",https://www.nytimes.com/2021/09/03/us/politics/biden-sept-11.html,article,News
What to Do This Weekend,2021-09-03,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",At Home,Jam and eggs.,"['Content Type: Service', 'internal-sub-only']",https://www.nytimes.com/2021/09/03/at-home/newsletter.html,article,News
A study of veterans reveals another hidden Covid risk: lingering kidney problems.,2021-09-03,-0.8622,"{'neg': 0.164, 'neu': 0.836, 'pos': 0.0, 'compound': -0.8622}",World,"Since the beginning of the pandemic, doctors have found that people who become very ill with Covid-19 often experience kidney problems, not just the lung impairments that are the hallmark of the illness.",[],https://www.nytimes.com/2021/09/03/world/a-study-of-veterans-reveals-another-hidden-covid-risk-lingering-kidney-problems.html,article,News
Records Show Houston Police Have Spoken to 10 of Watson’s Accusers,2021-09-03,-0.5267,"{'neg': 0.08, 'neu': 0.92, 'pos': 0.0, 'compound': -0.5267}",Sports,"The women said Deshaun Watson, the Houston Texans quarterback, sexually assaulted them or touched them inappropriately.","['Sex Crimes', 'Football', 'Suits and Litigation (Civil)']",https://www.nytimes.com/2021/09/03/sports/football/deshaun-watson-accusers-police-reports.html,article,News
"Taking Aim at Novak Djokovic, Kei Nishikori Wants a Streak of His Own",2021-09-03,0.3291,"{'neg': 0.056, 'neu': 0.834, 'pos': 0.11, 'compound': 0.3291}",Sports,The world’s No. 1 has beaten his third-round opponent in 16 straight matches. The unseeded Japanese player is optimistic. But he’s not delusional.,"['Tennis', 'United States Open (Tennis)', 'Content Type: Personal Profile']",https://www.nytimes.com/2021/09/03/sports/tennis/us-open-kei-nishikori.html,article,News
How Do I Wear a Family Heirloom Without It Looking Like a Costume?,2021-09-03,-0.0271,"{'neg': 0.037, 'neu': 0.928, 'pos': 0.035, 'compound': -0.0271}",Fashion & Style,"A reader wants to get married in her father’s waistcoat, but she doesn’t want to look too … theatrical.","['Content Type: Service', 'Fashion and Apparel']",https://www.nytimes.com/2021/09/03/fashion/how-to-wear-a-waistcoat.html,article,News
Coronavirus Briefing: What Happened Today,2021-09-03,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",U.S.,"Broadway is back, with masks.","['Coronavirus Delta Variant', 'Disease Rates', 'Coronavirus (2019-nCoV)', 'Theater', 'Coronavirus Reopenings', 'Dancing', 'Culture (Arts)', 'Vaccination and Immunization']",https://www.nytimes.com/2021/09/03/us/coronavirus-briefing-what-happened-today.html,article,News
Here’s what to do if your home flooded during Ida.,2021-09-03,-0.4404,"{'neg': 0.079, 'neu': 0.921, 'pos': 0.0, 'compound': -0.4404}",New York,Answers to frequently-asked questions about cleanup and getting reimbursed for damaged possessions.,"['Content Type: Service', 'Hurricanes and Tropical Storms', 'Floods', ""Renter's Insurance""]",https://www.nytimes.com/2021/09/03/nyregion/home-clean-up-hurricane.html,article,News
Bianca Andreescu Returns to the U.S. Open With Winning on Her Mind,2021-09-03,0.9407,"{'neg': 0.0, 'neu': 0.746, 'pos': 0.254, 'compound': 0.9407}",Sports,"Dogged by injuries, the 2019 champion didn’t play a single match last year, but the young Canadian has surrounded herself with a new team focused on keeping her healthy.","['Tennis', 'United States Open (Tennis)']",https://www.nytimes.com/2021/09/03/sports/tennis/us-open-bianca-andreescu.html,article,News
"After delivery workers braved the storm, advocates call for better conditions.",2021-09-03,0.3818,"{'neg': 0.059, 'neu': 0.833, 'pos': 0.107, 'compound': 0.3818}",New York,"Workers fear retaliation from delivery companies if they chose to turn down orders or sign off the app to go home, one advocate said.",[],https://www.nytimes.com/2021/09/03/nyregion/ida-delivery-workers-safety.html,article,News
"Robert L. James, Globally Minded Ad Man, Dies at 84",2021-09-03,-0.5719,"{'neg': 0.061, 'neu': 0.939, 'pos': 0.0, 'compound': -0.5719}",Business Day,"He took over a storied but struggling agency, McCann Erickson, in the early ’80s and pushed it to become the biggest in the world, with a foot in 99 countries.","['Deaths (Obituaries)', 'Advertising and Marketing']",https://www.nytimes.com/2021/09/03/business/media/robert-l-james-dead.html,article,Obituary (Obit)
Ex-Nurse Pleads Guilty to Sexually Assaulting Patient in Vegetative State,2021-09-03,-0.8402,"{'neg': 0.205, 'neu': 0.741, 'pos': 0.054, 'compound': -0.8402}",U.S.,"Nathan Sutherland, a former nurse at an Hacienda HealthCare facility in Phoenix, pleaded guilty to assaulting a woman in his care who later gave birth to his child.","['Abuse of the Disabled', 'Sex Crimes']",https://www.nytimes.com/2021/09/03/us/nathan-sutherland-guilty.html,article,News
"Jobs, Booster Shots, Drake: Your Friday Evening Briefing",2021-09-03,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Briefing,Here’s what you need to know at the end of the day.,[],https://www.nytimes.com/2021/09/03/briefing/jobs-booster-shots-drake.html,article,briefing
Andrew Sullivan on Being ‘Out on a Limb’,2021-09-03,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Books,"Sullivan talks about his collection of essays, and Leila Slimani discusses “In the Country of Others.”",['Books and Literature'],https://www.nytimes.com/2021/09/03/books/review/podcast-andrew-sullivan-out-on-a-limb-leila-slimani-country-of-others.html,article,News
Guatemala Investigates Claim of Bribe Paid to Its President,2021-09-03,-0.5647,"{'neg': 0.126, 'neu': 0.874, 'pos': 0.0, 'compound': -0.5647}",World,"A previous inquiry was cut short when the chief anti-corruption prosecutor was fired, but media reports of cash payments have prompted another one.","['Bribery and Kickbacks', 'Corruption (Institutional)']",https://www.nytimes.com/2021/09/03/world/americas/guatemala-president-bribe-giammattei.html,article,News
"Stephen Vizinczey, ‘In Praise of Older Women’ Author, Dies at 88",2021-09-03,0.624,"{'neg': 0.056, 'neu': 0.814, 'pos': 0.13, 'compound': 0.624}",Books,"His best-known work, somewhat scandalous for the mid-1960s, treated sex frankly and sold millions of copies.","['Deaths (Obituaries)', 'Writing and Writers', 'Books and Literature']",https://www.nytimes.com/2021/09/03/books/stephen-vizinczey-dead.html,article,Obituary (Obit)
This No-Bake Cheesecake Is Devastatingly Good,2021-09-03,0.6908,"{'neg': 0.072, 'neu': 0.737, 'pos': 0.192, 'compound': 0.6908}",Food,Honeydew and cantaloupe become ideal for dessert when cream and sugar enhance their natural sweetness.,"['Cantaloupes', 'Cooking and Cookbooks', 'Cheesecake']",https://www.nytimes.com/2021/09/03/dining/no-bake-cheesecake-bar.html,article,News
"Vaccine Passports Roll Out, and So Do Unruly Anti-Vaccine Protests",2021-09-03,0.354,"{'neg': 0.081, 'neu': 0.759, 'pos': 0.16, 'compound': 0.354}",World,"Protesters have harassed health care workers in three provinces, as well as politicians.","['Vaccination Proof and Immunization Records', 'Vaccination and Immunization', 'Coronavirus (2019-nCoV)']",https://www.nytimes.com/2021/09/03/world/canada/vaccine-passports-protests.html,article,News
"After a Summer of Disasters, Some Lawmakers See a Chance for Climate Action",2021-09-03,-0.4879,"{'neg': 0.1, 'neu': 0.848, 'pos': 0.052, 'compound': -0.4879}",Climate,Congress is considering bills to help communities prepare for extreme weather and to cut the greenhouse gases that are driving climate change. But passage is not assured.,"['Global Warming', 'Greenhouse Gas Emissions', 'United States Politics and Government', 'Law and Legislation', 'Federal Budget (US)', 'Weather', 'Hurricane Ida (2021)', 'Disasters and Emergencies', 'Infrastructure (Public Works)', 'Heat and Heat Waves', 'Floods', 'Drought', 'Wildfires', 'Deaths (Fatalities)']",https://www.nytimes.com/2021/09/03/climate/climate-change-congress.html,article,News
"Waste From Mine in Angola Kills 12 Downstream in Congo, Minister Says",2021-09-03,-0.6315,"{'neg': 0.146, 'neu': 0.77, 'pos': 0.084, 'compound': -0.6315}",World,"Toxic metals from Angola’s largest diamond mine spilled into the Kasai River in July, sickening thousands and causing an “environmental catastrophe,” researchers said.","['Water Pollution', 'Mines and Mining', 'Poisoning and Poisons', 'Deaths (Fatalities)', 'Diamonds']",https://www.nytimes.com/2021/09/03/world/africa/mine-waste-angola-congo.html,article,News
Lebanon as We Once Knew It Is Gone,2021-09-03,-0.34,"{'neg': 0.053, 'neu': 0.947, 'pos': 0.0, 'compound': -0.34}",Opinion,The standards by which “normal” or “acceptable” living conditions are measured have long been discarded.,"['Economic Conditions and Trends', 'Politics and Government', 'Shortages', 'Water', 'Food Insecurity']",https://www.nytimes.com/2021/09/03/opinion/lebanon-economy.html,article,Op-Ed
Companies Stay Quiet on Texas’ New Abortion Law,2021-09-03,0.3995,"{'neg': 0.0, 'neu': 0.926, 'pos': 0.074, 'compound': 0.3995}",Business Day,Businesses that expressed opposition to restrictive voting laws are declining to take a similar stand on the abortion measure.,"['Politics and Government', 'Corporate Social Responsibility', ""Women's Rights"", 'Abortion', 'Voting Rights, Registration and Requirements']",https://www.nytimes.com/2021/09/03/business/companies-texas-sb8-abortion-law.html,article,News
Facebook Apologizes After A.I. Puts ‘Primates’ Label on Video of Black Men,2021-09-03,-0.4404,"{'neg': 0.118, 'neu': 0.828, 'pos': 0.054, 'compound': -0.4404}",Technology,Facebook called it “an unacceptable error.” The company has struggled with other issues related to race.,"['Artificial Intelligence', 'Black People', 'Blacks', 'Discrimination', 'Facial Recognition Software', 'Social Media', 'Computer Vision', 'Computers and the Internet', 'Race and Ethnicity']",https://www.nytimes.com/2021/09/03/technology/facebook-ai-race-primates.html,article,News
White House Seeks $65 Billion for ‘Apollo’ Plan to Prepare for Future Pandemics,2021-09-03,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Health,The plan calls for an initial investment of at least $15 billion — half of what President Biden initially proposed.,"['Coronavirus (2019-nCoV)', 'Federal Budget (US)', 'Apollo Project', 'Medicine and Health', 'Vaccination and Immunization']",https://www.nytimes.com/2021/09/03/health/biden-pandemic-preparedness-apollo.html,article,News
Commerce Dept. Will Shutter Unit That Conducted Rogue Investigations,2021-09-03,-0.6597,"{'neg': 0.126, 'neu': 0.805, 'pos': 0.069, 'compound': -0.6597}",U.S.,"An internal inquiry found that the office improperly opened investigations and overstepped its legal authority, but stopped short of attributing the problems to racial or ethnic bias.","['Chinese-Americans', 'ARAB-AMERICANS', 'Discrimination', 'Espionage and Intelligence Services', 'United States Politics and Government']",https://www.nytimes.com/2021/09/03/us/politics/commerce-department-investigations-threat-management.html,article,News
Oscar De La Hoya drops out of comeback fight after being hospitalized with Covid-19.,2021-09-03,0.3182,"{'neg': 0.043, 'neu': 0.893, 'pos': 0.064, 'compound': 0.3182}",Sports,"Mr. De La Hoya had been training in recent months for an match against Vitor Belfort, a former UFC champion, on Sept. 11. at the Staples Center in Los Angeles.","['Coronavirus (2019-nCoV)', 'Boxing']",https://www.nytimes.com/2021/09/03/sports/oscar-de-la-hoya-comeback-covid-19.html,article,News
"At the U.S. Open, Tennis Moves On as the Kids Make Noise",2021-09-03,-0.4019,"{'neg': 0.065, 'neu': 0.935, 'pos': 0.0, 'compound': -0.4019}",Sports,Carlos Alcaraz shocked Stefanos Tsitsipas. Then Leylah Fernandez stunned Naomi Osaka. And fast-rising Emma Raducanu kept rolling into the final 16.,"['Tennis', 'United States Open (Tennis)']",https://www.nytimes.com/2021/09/03/sports/tennis/us-open-carlos-alcaraz-emma-raducanu.html,article,News
New Jersey’s Stunning Storm Toll Includes Many Who Drowned in Cars,2021-09-04,-0.9422,"{'neg': 0.203, 'neu': 0.765, 'pos': 0.032, 'compound': -0.9422}",New York,Hurricane Ida killed at least 25 people in New Jersey — more fatalities than in any other state — as the monster storm whipped its way onto the Gulf Coast and tore north to New England.,"['Hurricane Ida (2021)', 'Floods', 'Traffic Accidents and Safety', 'Drownings', 'Deaths (Fatalities)']",https://www.nytimes.com/2021/09/03/nyregion/new-jersey-ida-deaths.html,article,News
Canadian health officials warn of an ‘urgent need’ to vaccinate young adults.,2021-09-04,-0.4754,"{'neg': 0.08, 'neu': 0.92, 'pos': 0.0, 'compound': -0.4754}",World,The call from Public Health Agency of Canada came as the highly contagious Delta variant has driven up cases and hospitalizations in recent weeks.,[],https://www.nytimes.com/2021/09/03/world/canadian-health-officials-warn-of-an-urgent-need-to-vaccinate-young-adults.html,article,News
Someone Who Has It All,2021-09-04,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Crosswords & Games,"Byron Walden has it in for us, it seems.",['Crossword Puzzles'],https://www.nytimes.com/2021/09/03/crosswords/daily-puzzle-2021-09-04.html,article,News
Texas Judge Grants Restraining Order Against Anti-Abortion Group,2021-09-04,-0.296,"{'neg': 0.079, 'neu': 0.865, 'pos': 0.056, 'compound': -0.296}",U.S.,"The order’s effect is narrow, as it will prevent Texas Right to Life and its associates from suing Planned Parenthood only until Sept. 17.","['Abortion', 'Politics and Government', ""Women's Rights"", 'Suits and Litigation (Civil)', 'Law and Legislation', 'Decisions and Verdicts']",https://www.nytimes.com/2021/09/03/us/politics/texas-abortion-planned-parenthood-law.html,article,News
Naomi Osaka Is Out at U.S. Open and May Take a Break From Tennis,2021-09-04,0.34,"{'neg': 0.094, 'neu': 0.793, 'pos': 0.114, 'compound': 0.34}",Sports,"In tears after the third-round loss to Leylah Fernandez, the defending champion said she did not know when she would play her next tennis match.","['Tennis', 'United States Open (Tennis)']",https://www.nytimes.com/2021/09/03/sports/tennis/us-open-naomi-osaka-leylah-fernandez.html,article,News
Quotation of the Day: New York Planned for Fierce Storms. But It Wasn’t Ready for This.,2021-09-04,0.5023,"{'neg': 0.0, 'neu': 0.925, 'pos': 0.075, 'compound': 0.5023}",Today’s Paper,"Quotation of the Day for Saturday, September 4, 2021.",[],https://www.nytimes.com/2021/09/04/todayspaper/quotation-of-the-day-new-york-planned-for-fierce-storms-but-it-wasnt-ready-for-this.html,article,Quote
"Corrections: Sept. 4, 2021",2021-09-04,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Corrections,"Corrections that appeared in print on Saturday, Sept. 4, 2021.",[],https://www.nytimes.com/2021/09/04/pageoneplus/corrections-sept-4-2021.html,article,Correction
"As Kashmir Crackdown Endures, Poets Stifle Their Verses",2021-09-04,0.0788,"{'neg': 0.039, 'neu': 0.898, 'pos': 0.063, 'compound': 0.0788}",World,"Harsh measures against dissent have trickled down to practitioners of the region’s poetic traditions, with many saying they have been told to stop.","['Poetry and Poets', 'Freedom of Speech and Expression', 'Censorship', 'Politics and Government', 'Defense and Military Forces', 'Demonstrations, Protests and Riots', 'Territorial Disputes']",https://www.nytimes.com/2021/09/04/world/asia/india-kashmir-poetry.html,article,News
Spelling Bee Forum,2021-09-04,0.0849,"{'neg': 0.124, 'neu': 0.776, 'pos': 0.1, 'compound': 0.0849}",Crosswords & Games,Feeling stuck on today’s puzzle? We can help.,[],https://www.nytimes.com/2021/09/04/crosswords/spelling-bee-2021-09-04.html,article,News
Your Finances Took a Hit From the Pandemic. Here’s What You Do Now.,2021-09-04,0.0258,"{'neg': 0.079, 'neu': 0.84, 'pos': 0.081, 'compound': 0.0258}",Your Money,"Find someone wiser than you, check your credit report and taxes, and stop catastrophizing. This is how you can do it.","['Content Type: Service', 'Finances', 'Labor and Jobs', 'Unemployment', 'Retirement', 'Personal Finances', 'Credit Scores']",https://www.nytimes.com/2021/09/04/your-money/pandemic-money-advice.html,article,News
"There’s a GameStop Book, Already",2021-09-04,-0.0772,"{'neg': 0.031, 'neu': 0.969, 'pos': 0.0, 'compound': -0.0772}",Books,"With “The Antisocial Network,” Ben Mezrich does for January’s infamous short squeeze what he did for Facebook with “The Accidental Billionaires.”","['Books and Literature', 'Short Selling', 'Financial Brokers', 'Stocks and Bonds']",https://www.nytimes.com/2021/09/04/books/review/the-antisocial-network-by-ben-mezrich.html,article,Review
How Do I Hold a Co-op Board Accountable for Discrimination?,2021-09-04,-0.457,"{'neg': 0.075, 'neu': 0.925, 'pos': 0.0, 'compound': -0.457}",Real Estate,"A co-op board can reject an applicant for almost any reason, but it cannot discriminate. But how can discrimination be proved?","['Real Estate and Housing (Residential)', 'Cooperatives', 'Discrimination', 'Content Type: Service']",https://www.nytimes.com/2021/09/04/realestate/co-op-board-discrimination.html,article,News
The Return of the Dream Honeymoon,2021-09-04,0.6757,"{'neg': 0.0, 'neu': 0.88, 'pos': 0.12, 'compound': 0.6757}",Style,"Mini-moons and short road trips to explore local destinations may still be trending, but couples are also back to booking proper romantic getaways in faraway places.","['Honeymoons', 'Travel and Vacations', 'Travel Warnings', 'Coronavirus (2019-nCoV)']",https://www.nytimes.com/2021/09/04/style/the-return-of-the-dream-honeymoon.html,article,News
Signature Moves With Sean Bankhead,2021-09-04,-0.296,"{'neg': 0.055, 'neu': 0.945, 'pos': 0.0, 'compound': -0.296}",Style,The choreographer behind many of the biggest music videos of the year is a pop star’s secret weapon.,"['Dancing', 'Pop and Rock Music', 'Video Recordings, Downloads and Streaming', 'Content Type: Personal Profile']",https://www.nytimes.com/2021/09/04/style/sean-bankhead-lilnasx-cardib-normani.html,article,News
"For Tribal Members in Oklahoma, Medicaid Expansion Improves Access to Specialty Care",2021-09-04,0.6059,"{'neg': 0.0, 'neu': 0.914, 'pos': 0.086, 'compound': 0.6059}",U.S.,"Medicaid expansion is expected to improve not just access to care for low-income Native Americans who had previously been shut out of health insurance, but the finances of the Indian Health Service.","['Health Insurance and Managed Care', 'Native Americans', 'Medicaid']",https://www.nytimes.com/2021/09/04/us/politics/oklahoma-medicaid-indian-health-service.html,article,News
Liz Lange Lets the Sun Into Grey Gardens,2021-09-04,0.0516,"{'neg': 0.0, 'neu': 0.974, 'pos': 0.026, 'compound': 0.0516}",Style,The designer who made her name in maternity wear is telling-all in a new podcast about the infamous Steinberg family.,"['Content Type: Personal Profile', 'Fashion and Apparel', 'Pregnancy and Childbirth', 'Families and Family Life']",https://www.nytimes.com/2021/09/04/style/liz-lange-grey-gardens-figue.html,article,News
Democrats Hit the Road to Sell Big Spending Bills as Republicans Attack,2021-09-04,0.8625,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.8625}",U.S.,Lawmakers seek to win the backing of voters by emphasizing the tangible benefits of sweeping legislation that Congress will consider in the coming weeks.,"['United States Politics and Government', 'Federal Budget (US)', 'American Rescue Plan (2021)']",https://www.nytimes.com/2021/09/04/us/politics/democrats-budget-bills-republicans.html,article,News
When Hard Jobs Turn Hazardous,2021-09-04,-0.7003,"{'neg': 0.151, 'neu': 0.849, 'pos': 0.0, 'compound': -0.7003}",Business Day,"As drought, record heat and wildfire smoke seize the Pacific Northwest, farm owners and fieldworkers struggle to adapt. Sometimes the response feels improvised or inadequate.","['Agriculture and Farming', 'Migrant Labor (Agriculture)', 'Heat and Heat Waves', 'Drought', 'Wildfires', 'Workplace Hazards and Violations', 'Regulation and Deregulation of Industry']",https://www.nytimes.com/2021/09/04/business/economy/heat-wildfires-drought-farmworkers.html,article,News
"An Economic Lifeline in South America, the Paraná River, Is Shriveling",2021-09-04,0.2263,"{'neg': 0.0, 'neu': 0.963, 'pos': 0.037, 'compound': 0.2263}",World,"The continent’s second-largest river is drying up amid the biggest drought in 70 years, upending ecosystems, trade and livelihoods.","['Drought', 'Rivers', 'Water', 'Shortages', 'Economic Conditions and Trends', 'International Trade and World Market', 'Agriculture and Farming', 'Ships and Shipping', 'Global Warming']",https://www.nytimes.com/2021/09/04/world/americas/drought-argentina-parana-river.html,article,News
"Beavers Re-emerge in Scotland, Drawing Ire of Farmers",2021-09-04,-0.9186,"{'neg': 0.203, 'neu': 0.797, 'pos': 0.0, 'compound': -0.9186}",World,"Building dams that flood land, the beavers have infuriated farmers. Some have obtained permits to kill the animals — setting off outrage among conservationists.","['Beavers', 'Agriculture and Farming', 'Animals', 'Levees and Dams']",https://www.nytimes.com/2021/09/04/world/europe/scotland-beavers-farming.html,article,News
Indian vs. Black: Vigilante Killings Upend a South African Town,2021-09-04,-0.9231,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.9231}",World,"As rioting and looting swept the country, Indians in the suburb of Phoenix set up roadblocks to police their streets. Dozens of Black people passing through wound up dead.","['Demonstrations, Protests and Riots', 'Vigilantes', 'Race and Ethnicity', 'Apartheid (Policy)', 'Black People', 'Blacks', 'Discrimination', 'Politics and Government', 'Looting (Crime)']",https://www.nytimes.com/2021/09/04/world/africa/South-Africa-Phoenix-riots-deaths.html,article,News
2021 U.S. Open: What to Watch on Saturday,2021-09-04,0.34,"{'neg': 0.0, 'neu': 0.941, 'pos': 0.059, 'compound': 0.34}",Sports,Novak Djokovic and Ashleigh Barty feature at Arthur Ashe Stadium as the third round of singles play concludes.,"['Tennis', 'United States Open (Tennis)']",https://www.nytimes.com/2021/09/04/sports/tennis/us-open-matches-saturday.html,article,News
"After Stabbing Attack, New Zealand Examines Its Antiterrorism Efforts",2021-09-04,-0.7351,"{'neg': 0.107, 'neu': 0.893, 'pos': 0.0, 'compound': -0.7351}",World,A man who wounded seven people in a supermarket had been under surveillance for months. Officials say a loophole in the country’s laws needs to be closed.,"['Terrorism', 'Surveillance of Citizens by Government']",https://www.nytimes.com/2021/09/04/world/asia/new-zealand-attack-isis.html,article,News
"‘Sexist,’ ‘Racist,’ ‘Classist’: Georgia 8th Grader Challenges School Dress Code",2021-09-04,-0.1779,"{'neg': 0.036, 'neu': 0.941, 'pos': 0.023, 'compound': -0.1779}",U.S.,"After being cited for a rip in her jeans on the first day of school, Sophia Trevino has led a protest seeking changes to the district’s dress code, which she says unfairly targets girls.","['Dress Codes', 'School Discipline (Students)', 'Education (K-12)', 'Women and Girls', 'Discrimination']",https://www.nytimes.com/2021/09/04/us/politics/mask-dress-code-protest.html,article,News
Network Effects Are Overrated,2021-09-04,-0.1531,"{'neg': 0.038, 'neu': 0.962, 'pos': 0.0, 'compound': -0.1531}",Business Day,Netflix provides a stark example of the tendency to exaggerate the role of network effects and AI.,"['Artificial Intelligence', 'Computers and the Internet', 'Stocks and Bonds']",https://www.nytimes.com/2021/09/04/business/dealbook/network-effects.html,article,News
Satellite Images Find ‘Substantial’ Oil Spill in Gulf After Ida,2021-09-04,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Climate,Satellite and aerial survey images show oil spreading off the coast of an oil and gas hub in Louisiana.,"['Oil Spills', 'Hurricane Ida (2021)', 'Oil (Petroleum) and Gasoline', 'Pipelines', 'Offshore Drilling and Exploration', 'Global Warming', 'Environment']",https://www.nytimes.com/2021/09/04/climate/oil-spill-hurricane-ida.html,article,News
